face_id,area,cx,cy,in_x_band,in_y_band
0,0.0053071847904086695,0.04939257995700075,0.034291778017498394,1,1
1,0.004890201828647409,0.024084776480700842,0.07214642501913016,1,1
2,0.004536379578302738,0.104885308456303,0.03060839895456846,1,1
3,0.0028068428664314105,0.135503902110941,0.06649424502958862,1,1
4,0.0045486237931306045,0.22080817255033044,0.03451109888595,1,1
5,0.0046113725612692705,0.18731723806996936,0.06278803681674743,1,1
6,0.0024131709744137555,0.27718516644872904,0.03840257842794833,1,0
7,0.002678298013769954,0.3055753380507715,0.0563325431531962,1,0
8,0.004000343909033917,0.38016259706140065,0.041944314203271583,1,0
9,0.001024826654036544,0.3530899623140383,0.05644765550802045,1,0
10,0.002622965951550801,0.4408536955601117,0.043280218390283065,1,0
11,0.0019370754016352105,0.46027120024089013,0.05854206092068964,1,0
12,0.00323286895023947,0.5543843060816215,0.04071254521288318,1,0
13,0.0024215045396392496,0.5185524388905703,0.0569808929217277,1,0
14,0.0020398850759602107,0.6053206568202192,0.03656262678222149,1,0
15,0.002329188350344717,0.6248797257760009,0.052405002433648686,1,0
16,0.004350142870310198,0.7246604487911671,0.03734947472078581,1,0
17,0.0036156740951374024,0.6892367706354859,0.05519002628831515,1,0
18,0.0032038531841723176,0.7835555081978852,0.033401576518842936,1,0
19,0.002825421275461441,0.810638638435833,0.052155620481312504,1,0
20,0.004301339914955072,0.8834459566975776,0.019989368274035302,1,0
21,0.00265279286303481,0.8582825323787645,0.048546889920793035,1,0
22,0.003639264576687071,0.9343870589891833,0.026543180240560238,1,0
23,0.003596145719407126,0.9603615808217598,0.06617045445629821,1,0
24,0.0037520780077056927,0.02738563231510538,0.12488447929961073,1,1
25,0.0015062881273143949,0.05254726615423564,0.1419104166290173,1,1
26,0.0018692951580006154,0.13598537086098214,0.11982702794146971,1,1
27,0.0021770476758072306,0.10522060756917462,0.13882176619748776,1,1
28,0.0031555916136535365,0.18779870682001054,0.11612081972862849,1,1
29,0.0022621532794197276,0.2143547599654777,0.13322954304880932,1,1
30,0.005009128414484183,0.3069204228744076,0.11375956238728842,1,0
31,0.0025885461492941102,0.2715953699374712,0.1412152589130188,1,0
32,0.003565854742845444,0.3544350471376745,0.11387467474211266,1,0
33,0.00431997114640209,0.37957991590259327,0.15254488201254257,1,0
34,0.0050178814328163,0.45526108749325317,0.11431262293136564,1,0
35,0.0028110363701749777,0.43391581683003116,0.15222432897613786,1,0
36,0.005215039755061127,0.5135423261429334,0.11275145493240372,1,0
37,0.004501237910171897,0.551173816406473,0.14551085499547975,1,0
38,0.004742970800754491,0.6308638653236901,0.11197834979630311,1,0
39,0.0026261867565790164,0.613104419440397,0.14516372191679647,1,0
40,0.006490010531424729,0.6952209101831753,0.11476337365096957,1,0
41,0.0025088889066771907,0.7254438203467167,0.15038767143734197,1,0
42,0.0035895925788565824,0.8139955130335533,0.11080395731018178,1,0
43,0.0036811633671778154,0.781711614803466,0.14551476270161381,1,0
44,0.0035607646635338512,0.8616394069764849,0.10719522674966224,1,0
45,0.0029406400994160665,0.8890698012200127,0.13708406546026183,1,0
46,0.0027956763485374138,0.9636624366561642,0.11890850873677877,1,0
47,0.002538171337873208,0.9399548847483024,0.13772759487839803,1,0
48,0.0045952340405294445,0.05095429493210313,0.19709349105161866,1,1
49,0.004576934736040763,0.028257593997244035,0.23442751764621483,1,1
50,0.004779335702956496,0.10362763634704199,0.19400484062008916,1,1
51,0.003226189703666549,0.13394786410190732,0.23136643619301453,1,1
52,0.00426584924051575,0.21610958498700997,0.18231624024746815,1,1
53,0.005468314986543442,0.18910899630460057,0.22156385075623075,1,1
54,0.0034642766289382657,0.2733501949590035,0.19030195611167758,1,0
55,0.0012765664282908982,0.29914252432284294,0.21877854953848982,1,0
56,0.0037609485003590377,0.38608154855230686,0.2073195081380348,1,0
57,0.0025038309724317075,0.35140395621429116,0.2245815908201475,1,0
58,0.0025104514776723226,0.4404174494797448,0.2069989551016301,1,0
59,0.002380671899655347,0.46894606139930817,0.22426584437355293,1,0
60,0.005502760690404011,0.5547888581582071,0.20457378623232447,1,0
61,0.0015668607684842465,0.5243407091510089,0.22699298148594352,1,0
62,0.0038355749634433147,0.6167194611921313,0.2042266531536412,1,0
63,0.002556454651515724,0.6365326431241439,0.234422718136768,1,0
64,0.0032590795611136206,0.7254284677479257,0.205380256536334,1,0
65,0.004054587690974712,0.6972592936331039,0.23313739585358176,1,0
66,0.0044749331493531335,0.781696262204675,0.20050734780060586,1,0
67,0.0022880522471161904,0.8077848301807488,0.22866198972451016,1,0
68,0.003488882225055329,0.8851577556059357,0.1909841989973103,1,0
69,0.003386967973677739,0.8515320311083941,0.22396080760204706,1,0
70,0.003385842749109304,0.9360428391342254,0.1916277284154465,1,0
71,0.004713774288167585,0.9622153239463586,0.22716860619782997,1,0
72,0.0037324045559348267,0.02541651004433909,0.29125766454066876,1,1
73,0.0029563340980021855,0.05363117476733995,0.3131857537432865,1,1
74,0.0026030667284695206,0.13275297159561925,0.2943209458877642,1,1
75,0.0020585447459924716,0.1079507076288958,0.31622146611205265,1,1
76,0.0042766090639827095,0.18791410379831255,0.2845183604509804,1,1
77,0.0048514136976678555,0.21873863059160703,0.3081778567241424,1,1
78,0.002391591378906837,0.29682630801369575,0.26379931036685217,1,0
79,0.003023191976138261,0.2748579167607414,0.29822982372196466,1,0
80,0.0044763185810339735,0.34908773990514397,0.26960235164850993,1,0
81,0.0031341575479433693,0.37781929813521414,0.3015198629802635,1,0
82,0.004305628469665686,0.4705022196585602,0.2747318654655619,1,0
83,0.0031504619993803482,0.43602757363105127,0.30664457020750535,1,0
84,0.004307705084155522,0.525896867410261,0.2774590025779525,1,0
85,0.0034601671377396336,0.5589356505627754,0.30797950423507,1,0
86,0.002357057700388648,0.6394443425716213,0.2794186578561806,1,0
87,0.002245647350601046,0.6222217947849247,0.30216228978379034,1,0
88,0.003344778257422443,0.7001709930805813,0.2781333355729943,1,0
89,0.0026935111211234164,0.7346358149955802,0.30231904496468825,1,0
90,0.001520175665523996,0.8005583418898796,0.2774752694197897,1,0
91,0.0018908613158165016,0.7807654217139831,0.30126347620482713,1,0
92,0.002261425041106978,0.8443055428175251,0.2727740872973266,1,0
93,0.003966477119824109,0.8802627228091983,0.2947290951658,1,0
94,0.003959054302656435,0.9593742399934536,0.2839987530922839,1,0
95,0.0018706220746474702,0.9355332106754518,0.3033894917831106,1,0
96,0.004506373626127037,0.055463308689451596,0.36310078076124924,1,1
97,0.0025688742638045794,0.03115286723255184,0.3869958077395694,1,1
98,0.0026548435643841857,0.10978284155100733,0.36613649313001545,1,1
99,0.0023320612319934495,0.13751939190263043,0.39675488242148477,1,1
100,0.004751704816980456,0.21294153746557856,0.3709934311814167,1,1
101,0.0027462685864871263,0.18505129705718373,0.39985284442401253,1,1
102,0.002977419372217053,0.26906082363471295,0.361045398179239,1,0
103,0.005646973722722361,0.30079347333727674,0.39329436202183204,1,0
104,0.003859337574889077,0.3827548474724311,0.3556016196885687,1,0
105,0.00511671257588575,0.36378754769197036,0.3903635855545206,1,0
106,0.003908249345663802,0.44096312296826823,0.3607263269158105,1,0
107,0.002868855252283439,0.4732063880192427,0.3921890452557584,1,0
108,0.004550236062444907,0.5656932279707002,0.35380097350588624,1,0
109,0.0046939136394294695,0.5304230638416513,0.38665589493066,1,0
110,0.0029702342028494638,0.6289793721928495,0.3479837590546066,1,0
111,0.0017790274484117633,0.6443093320178912,0.37268575745946125,1,0
112,0.004181857222976109,0.7332045593513669,0.3593704384734848,1,0
113,0.004976499309053607,0.6968471494747132,0.38263035941425527,1,0
114,0.0030698843445689733,0.7793341660697699,0.35831486971362364,1,0
115,0.0034747286063438448,0.8006394198114491,0.39121042139221823,1,0
116,0.004486583122223487,0.8924856058160421,0.3473693243355784,1,0
117,0.006271868561712801,0.858040759390152,0.38209807493073694,1,0
118,0.0022925002816195114,0.9477560936822959,0.35602972095288893,1,0
119,0.0023805099358706967,0.9755013462663987,0.38246209844300005,1,0
120,0.005027221344830804,0.031248989688473384,0.44265539583902597,1,1
121,0.00473779633879635,0.05501575436198108,0.4803259744215329,1,1
122,0.002343342372280781,0.14474672853370332,0.4449410294019562,1,1
123,0.003961119607694466,0.11646650139868808,0.475888245671314,1,1
124,0.002784279901233307,0.19227863368825662,0.448038991404484,1,1
125,0.0032019086224810557,0.217890194465464,0.47867186424879904,1,1
126,0.0037014247653174457,0.3026665842159946,0.45482642201486767,1,0
127,0.0033164570339200244,0.26865525488224345,0.4820697442591855,1,0
128,0.0030022906786468994,0.3656606585706883,0.4518956455475562,1,0
129,0.004918291803259826,0.3957089673060576,0.4763125838602849,1,0
130,0.0022909755262129823,0.47914606285809275,0.44451334507887136,1,0
131,0.003118963188085582,0.4579838067620268,0.47222953091760406,1,0
132,0.003766349846780185,0.5363627386805013,0.438980194753773,1,0
133,0.00511835175923764,0.5682047705211724,0.47086064237993425,1,0
134,0.0027546093878633056,0.6365625859190925,0.43896550181876814,1,0
135,0.0035579471411110617,0.6178044938056729,0.4789988724648486,1,0
136,0.006506405229513095,0.6891004033759144,0.44891010377356216,1,0
137,0.0034971216722418743,0.7275319822380913,0.4816074856501029,1,0
138,0.0019592273988393444,0.8007563897078968,0.4500310851374736,1,0
139,0.0016647993888696333,0.7815253049517407,0.4730928362761903,1,0
140,0.003492703871590434,0.8581577292865995,0.44091873867599246,1,0
141,0.00456956603971428,0.8860798618293259,0.46671627444201746,1,0
142,0.003960366698149371,0.9755974687223206,0.43812168654245665,1,0
143,0.003829026636246031,0.9413295022550537,0.47221559541352914,1,0
144,0.00386246728601244,0.05220541771902476,0.5389900745860369,1,1
145,0.0031862389242982092,0.020023060006219007,0.5562719119810428,1,1
146,0.0036047824718170073,0.11365616475573165,0.5345523458358178,1,1
147,0.0039349657040985316,0.14733648220541787,0.556026253555975,1,1
148,0.002758187581826408,0.2216869427360404,0.5328718921689259,1,1
149,0.003013298898708501,0.20147547227350396,0.5546601433141259,1,1
150,0.0030469973478374247,0.27245200315281976,0.5362697721793124,1,0
