7.717068798270565821e+01,-3.240721303370806709e+03,-1.554146326035877792e+03,-1.553489250478254007e+03,-1.552895601911057156e+03,-1.552288234678661411e+03,-1.551666621273610644e+03,-1.551030224380038362e+03,-1.550378496702634948e+03,-1.549710880825834693e+03,-1.549026809106616156e+03,-1.548325703604284854e+03,-1.547606976051058155e+03,-1.546870027867317958e+03,-1.546114250225398337e+03,-1.545339024166253466e+03,-1.544543720773442828e+03,-1.543727701409015481e+03,-1.542890318016057108e+03,-1.542030913492972559e+03,-1.541148822144927408e+03,-1.540243370217557185e+03,-1.539313876518730922e+03,-1.538359653134423752e+03,-1.537380006244228980e+03,-1.536374237042899495e+03,-1.535341642774215643e+03,-1.534281517883468950e+03,-1.533193155294804001e+03,-1.532075847819921137e+03,-1.530928889704818175e+03,-1.529751578320291173e+03,-1.528543216002581175e+03,-1.527303112050382197e+03,-1.526030584883184702e+03,-1.524724964366385848e+03,-1.523385594307981364e+03,-1.522011835130812415e+03,-1.520603066723398797e+03,-1.519158691471896418e+03,-1.517678137475179938e+03,-1.516160861942374368e+03,-1.514606354772301756e+03,-1.513014142312405966e+03,-1.511383791292938213e+03,-1.509714912930063747e+03,-1.508007167189991378e+03,-1.506260267204766251e+03,-1.504473983825919504e+03,-1.502648150301518399e+03,-1.500782667059652340e+03,-1.498877506576505539e+03,-1.496932718306261222e+03,-1.494948433646520471e+03,-1.492924870909560923e+03,-1.490862340266276760e+03,-1.488761248627029090e+03,-1.486622104421672930e+03,-1.484445522235075487e+03,-1.482232227254250802e+03,-1.479983059480877955e+03,-1.477698977657881869e+03,-1.475381062859555868e+03,-1.473030521692667890e+03,-1.470648689054592069e+03,-1.468237030393627265e+03,-1.465797143417907364e+03,-1.463330759201640376e+03,-1.460839742635253288e+03,-1.458326092172326071e+03,-1.455791938829949004e+03,-1.453239544399826627e+03,-1.450671298836514325e+03,-1.448089716794614105e+03,-1.445497433293377298e+03,-1.442897198494420763e+03,-1.440291871588303138e+03,-1.437684413796559738e+03,-1.435077880500984747e+03,-1.432475412526744549e+03,-1.429880226615383435e+03,-1.427295605133724166e+03,-1.424724885074561826e+03,-1.422171446416453591e+03,-1.419638699921574016e+03,-1.417130074453621091e+03,-1.414649003911139744e+03,-1.412198913878814210e+03,-1.409783208099360763e+03,-1.407405254878467304e+03,-1.405068373536481431e+03,-1.402775821021016100e+03,-1.400530778793050786e+03,-1.398336340098790060e+03,-1.396195497737786127e+03,-1.394111132425462074e+03,-1.392086001847703756e+03,-1.390122730497268321e+03,-1.388223800365580246e+03,-1.386391542559815207e+03,-1.384628129902150249e+03,-1.382935570555310960e+03,-1.381315702705325521e+03,-1.379770190322145027e+03,-1.378300520008856211e+03,-1.376907998930570329e+03,-1.375593753809868076e+03,-1.374358730963138214e+03,-1.373203697340841700e+03,-1.372129242524980555e+03,-1.371135781631098780e+03,-1.370223559057674720e+03,-1.369392653011828770e+03,-1.368642980743522912e+03,-1.367974304417228041e+03,-1.367386237539971034e+03,-1.366878251871675957e+03,-1.366449684741508463e+03,-1.366099746693559382e+03,-1.365827529386117249e+03,-1.365632013673774281e+03,-1.365512077807030209e+03,-1.365466505679408783e+03,-1.365493995064468436e+03,-1.365593165789706973e+03,-1.365762567791264246e+03,-1.366000689006555149e+03,-1.366305963064757634e+03,-1.366676776739072920e+03,-1.367111477128727074e+03,-1.367608378545879759e+03,-1.368165769089683181e+03,-1.368781916885656528e+03,-1.369455075980919219e+03,-1.370183491889440802e+03,-1.370965406777459748e+03,-1.371799064290483102e+03,-1.372682714023871313e+03,-1.373614615640468855e+03,-1.374593042640152817e+03,-1.375616285790505117e+03,-1.376682656231470901e+03,-1.377790488260350685e+03,-1.378938141812499225e+03,-1.380124004651692758e+03,-1.381346494283619222e+03,-1.382604059605776001e+03,-1.383895182309392567e+03,-1.385218378051148420e+03,-1.386572197404839244e+03,-1.387955226610285763e+03,-1.389366088136408280e+03,-1.390803441068213260e+03,-1.392265981333962827e+03,-1.393752441786668669e+03,-1.395261592152095091e+03,-1.396792238854344077e+03,-1.398343224731556347e+03,-1.399913428655463804e+03,-1.401501765060607113e+03,-1.403107183395654829e+03,-1.404728667508047238e+03,-1.406365234966372554e+03,-1.408015936330986733e+03,-1.409679854380669894e+03,-1.411356103301799521e+03,-1.413043827845100168e+03,-1.414742202456514178e+03,-1.416450430389787925e+03,-1.418167742801354962e+03,-1.419893397834039661e+03,-1.421626679695361645e+03,-1.423366897729908032e+03,-1.425113385491101781e+03,-1.426865499815484327e+03,-1.428622619901248299e+03,-1.430384146392099410e+03,-1.432149500468669430e+03,-1.433918122951021360e+03,-1.435689473409669745e+03,-1.437463029287996278e+03,-1.439238285037188234e+03,-1.441014751263339804e+03,-1.442791953886194278e+03,-1.444569433309917940e+03,-1.446346743607405415e+03,-1.448123451714477824e+03,-1.449899136634900970e+03,-1.451673388656814723e+03,-1.453445808576387662e+03,-1.455216006929287914e+03,-1.456983603228552511e+03,-1.458748225206762299e+03,-1.460509508059840755e+03,-1.462267093690578122e+03,-1.464020629950973444e+03,-1.465769769877593262e+03,-1.467514170918398349e+03,-1.469253494148382742e+03,-1.470987403467538115e+03,-1.472715564777990039e+03,-1.474437645135368030e+03,-1.476153311868138871e+03,-1.477862231657737084e+03,-1.479564069572339804e+03,-1.481258488046976026e+03,-1.482945145797784335e+03,-1.484623696660742326e+03,-1.486293788341972459e+03,-1.487955061064419851e+03,-1.489607146093366964e+03,-1.491249664121084834e+03,-1.492882223488426007e+03,-1.494504418214461566e+03,-1.496115825803389043e+03,-1.497716004792316198e+03,-1.499304491994151931e+03,-1.500880799384695592e+03,-1.502444410572384868e+03,-1.503994776776849221e+03,-1.505531312227918761e+03,-1.507053388879899785e+03,-1.508560330314572411e+03,-1.510051404677426262e+03,-1.511525816460997703e+03,-1.512982696907231684e+03,-1.514421092747735884e+03,-1.515839952937525368e+03,-1.517238112955404176e+03,-1.518614276138851665e+03,-1.519966991388238284e+03,-1.521294626403335315e+03,-1.522595335392830975e+03,-1.523867019905708275e+03,-1.525107281053931956e+03,-1.526313360890482272e+03,-1.527482070033278887e+03,-1.528609697721395150e+03,-1.529691899261064918e+03,-1.530723554135842051e+03,-1.531698585725592693e+03,-1.532609730321660891e+03,-1.533448238513826027e+03,-1.534203485419761364e+03,-1.534862456642098778e+03,-1.535409062724925207e+03,-1.535823213787898112e+03,-1.536079553965631931e+03,-1.536145705703110025e+03,-1.535979795775737784e+03,-1.535526908981672705e+03,-1.534713907917783899e+03,-1.533441706443467410e+03,-1.531573474758063412e+03,-1.528916161456711734e+03,-1.525190692602069930e+03,-1.519982310116523649e+03,-1.512654693838430603e+03,-1.502195102910742435e+03,-1.486921609908914206e+03,-1.463899709821065926e+03,-1.427712555211594918e+03,-1.367727779106878415e+03,-1.261864100209662183e+03,-1.063610835115587406e+03,-6.899150764384133936e+02,-9.248895274490963914e+01,5.398405004395106062e+02,9.674070985317463283e+02,1.199705376973029388e+03,1.323649702706451535e+03,1.393478126478281183e+03,1.435429429374946949e+03,1.462096253563550817e+03,1.479841699706507143e+03,1.492084351135691577e+03,1.500769556216286219e+03,1.507061772868907610e+03,1.511689144082173470e+03,1.515124399919685175e+03,1.517684530767342039e+03,1.519588111977977405e+03,1.520989546031271630e+03,1.522000213234847479e+03,1.522701929555113566e+03,1.523155738512329435e+03,1.523407791633139595e+03,1.523493365270622462e+03,1.523439656671822149e+03,1.523267763484010857e+03,1.522994106519570551e+03,1.522631466206604046e+03,1.522189746596479154e+03,1.521676544308563280e+03,1.521097575815209439e+03,1.520457000450481246e+03,1.519757665652372225e+03,1.519001293465151093e+03,1.518188622103446733e+03,1.517319512687777660e+03,1.516393028622662541e+03,1.515407493177633341e+03,1.514360529436892875e+03,1.513249085753969212e+03,1.512069449080153390e+03,1.510817247960598706e+03,1.509487446555584029e+03,1.508074330714638563e+03,1.506571486879720851e+03,1.504971774399682317e+03,1.503267291699760108e+03,1.501449336638572049e+03,1.499508361318053403e+03,1.497433921560717863e+03,1.495214621255425527e+03,1.492838051773661618e+03,1.490290726691102464e+03,1.487558012105919943e+03,1.484624052931285860e+03,1.481471695654828181e+03,1.478082408212447717e+03,1.474436197814598927e+03,1.470511527801674220e+03,1.466285234887759088e+03,1.461732448500605187e+03,1.456826514322764524e+03,1.451538924605502416e+03,1.445839258365102069e+03,1.439695135168830575e+03,1.433072186882643791e+03,1.425934052475968201e+03,1.418242401738927811e+03,1.409956994546933402e+03,1.401035783064814268e+03,1.391435064981840924e+03,1.381109696435595424e+03,1.370013373633001265e+03,1.358098992240038115e+03,1.345319093239293124e+03,1.331626403040772857e+03,1.316974474041965323e+03,1.301318429430612241e+03,1.284615812707178975e+03,1.266827538073028791e+03,1.247918932525239370e+03,1.227860854234007320e+03,1.206630864774547490e+03,1.184214425376472036e+03,1.160606079967573805e+03,1.135810581049260691e+03,1.109843909071207918e+03,1.082734132720867365e+03,1.054522057153192918e+03,1.025261610271548307e+03,9.950199241366091201e+02,9.638770794190414790e+02,9.319254951785844696e+02,8.992689633445818345e+02,8.660213458701931586e+02,8.323049711587823367e+02,7.982487833524963889e+02,7.639863119884337266e+02,7.296535389927573760e+02,6.953867442362310385e+02,6.613204096835536347e+02,6.275852557503989146e+02,5.943064727247824521e+02,5.616021961614457041e+02,5.295822594216323296e+02,4.983472404127018649e+02,4.679878043188497827e+02,4.385843307812082799e+02,4.102068031772362815e+02,3.829149297324854047e+02,3.567584612416370646e+02,3.317776678985707122e+02,3.080039377757627221e+02,2.854604613832373730e+02,2.641629699592635347e+02,2.441204991804447673e+02,2.253361544548303357e+02,2.078078585056770748e+02,1.915290662973660574e+02,1.764894363354483460e+02,1.626754508741614700e+02,1.500709805496975946e+02,1.386577913909971755e+02,1.284159941080069416e+02,1.193244370433419164e+02,1.113610452456519511e+02,1.045031088785058557e+02,9.872752464422893581e+01,9.401099414727194414e+01,9.033018320214306129e+01,8.766184604314587148e+01,8.598291825928333765e+01,8.527058207657221089e+01,8.550230738594910918e+01,8.665587166649473261e+01,8.870936169982243769e+01,9.164115973616678446e+01,9.542991654018865688e+01,1.000545135344486170e+02,1.054940160754431844e+02,1.117276197221716387e+02,1.187345912174769751e+02,1.264942057755047671e+02,1.349856821574680339e+02,1.441881169290546723e+02,1.540804192089000537e+02,1.646412471498726688e+02,1.758489473279971094e+02,1.876814981535937648e+02,2.001164583561061079e+02,2.131309215293844659e+02,2.267014776569153298e+02,2.408041824556989923e+02,2.554145352836809195e+02,2.705074662683216502e+02,2.860573331914136475e+02,3.020379285375292397e+02,3.184224969895293498e+02,3.351837634937215853e+02,3.522939718582903765e+02,3.697249336929828587e+02,3.874480873193573416e+02,4.054345661155846301e+02,4.236552755858225510e+02,4.420809782944899666e+02,4.606823856521699554e+02,4.794302554094034008e+02,4.982954935999571831e+02,5.172492595962121413e+02,5.362630728732440275e+02,5.553089200352808348e+02,5.743593606760094872e+02,5.933876306571737587e+02,6.123677414390340346e+02,6.312745742013548806e+02,6.500839675863181810e+02,6.687727980270492480e+02,6.873190517754928806e+02,7.057018879087905816e+02,7.239016917654793133e+02,7.419001184184218118e+02,7.596801259957663888e+02,7.772259988137600430e+02,7.945233604384343380e+02,8.115591769635727815e+02,8.283217509120801196e+02,8.448007062854854894e+02,8.609869653842071102e+02,8.768727181069837116e+02,8.924513844947512098e+02,9.077175713075299655e+02,9.226670234724780357e+02,9.372965712277610919e+02,9.516040737773266756e+02,9.655883602515514212e+02,9.792491687356671264e+02,9.925870840834327282e+02,1.005603475168053137e+03,1.018300432186674129e+03,1.030680704565546193e+03,1.042747639937205349e+03,1.054505124622011408e+03,1.065957525972238955e+03,1.077109636873974750e+03,1.087966622651278158e+03,1.098533970565558093e+03,1.108817442052486513e+03,1.118823027783311318e+03,1.128556905615652340e+03,1.138025401453286122e+03,1.147234952993149363e+03,1.156192076331476756e+03,1.164903335364256463e+03,1.173375313897701744e+03,1.181614590373178544e+03,1.189627715099408988e+03,1.197421189876221661e+03,1.205001449874848959e+03,1.212374847655858275e+03,1.219547639189275969e+03,1.226525971743091304e+03,1.233315873508987806e+03,1.239923244837888205e+03,1.246353850960787440e+03,1.252613316065863728e+03,1.258707118621158315e+03,1.264640587831029507e+03,1.270418901112073399e+03,1.276047082494786309e+03,1.281530001856001491e+03,1.286872374885205090e+03,1.292078763709565237e+03,1.297153578097083937e+03,1.302101077165163815e+03,1.306925371527654988e+03,1.311630425821317658e+03,1.316220061556516839e+03,1.320697960235108667e+03,1.325067666694998479e+03,1.329332592637211292e+03,1.333496020295431208e+03,1.337561106214039683e+03,1.341530885104662048e+03,1.345408273755185064e+03,1.349196074960510714e+03,1.352896981459691233e+03,1.356513579857694594e+03,1.360048354514628045e+03,1.363503691387279332e+03,1.366881881812045094e+03,1.370185126219278800e+03,1.373415537765401950e+03,1.376575145879862248e+03,1.379665899720556354e+03,1.382689671528039071e+03,1.385648259879887291e+03,1.388543392841317655e+03,1.391376731006308091e+03,1.394149870432494481e+03,1.396864345467911335e+03,1.399521631468672695e+03,1.402123147408244222e+03,1.404670258380683208e+03,1.407164277999666638e+03,1.409606470691676805e+03,1.411998053889365565e+03,1.414340200126071522e+03,1.416634039033375984e+03,1.418880659244351591e+03,1.421081110206247786e+03,1.423236403906287478e+03,1.425347516510097876e+03,1.427415389919361814e+03,1.429440933251267779e+03,1.431425024239972572e+03,1.433368510566256873e+03,1.435272211117598090e+03,1.437136917180699356e+03,1.438963393569503523e+03,1.440752379692422892e+03,1.442504590562190288e+03,1.444220717747771687e+03,1.445901430274536551e+03,1.447547375474608543e+03,1.449159179787186986e+03,1.450737449514410400e+03,1.452282771533997447e+03,1.453795713970255974e+03,1.455276826825659327e+03,1.456726642575650658e+03,1.458145676729303204e+03,1.459534428354884540e+03,1.460893380574957746e+03,1.462223001031934473e+03,1.463523742324856585e+03,1.464796042419219702e+03,1.466040325031699922e+03,1.467256999991834391e+03,1.468446463579343572e+03,1.469609098840744991e+03,1.470745275886422178e+03,1.471855352166544890e+03,1.472939672729485665e+03,1.473998570462860471e+03,1.475032366317281230e+03,1.476041369513374548e+03,1.477025877733373136e+03,1.477986177298156008e+03,1.478922543327323183e+03,1.479835239885116152e+03,1.480724520111672973e+03,1.481590626337296499e+03,1.482433790181692302e+03,1.483254232637395944e+03,1.484052164136584906e+03,1.484827784601957319e+03,1.485581283483938478e+03,1.486312839788261044e+03,1.487022622097344993e+03,1.487710788596709790e+03,1.488377487117339797e+03,1.489022855205703308e+03,1.489647020232577916e+03,1.490250099546508409e+03,1.490832200669062559e+03,1.491393421515670752e+03,1.491933850623196577e+03,1.492453567360941861e+03,1.492952642103419066e+03,1.493431136357042533e+03,1.493889102839830684e+03,1.494326585518547290e+03,1.494743619616396927e+03,1.495139856264862146e+03,1.521496375806918422e+03,4.174846930007434821e+03
