0.000000000000000000e+00
7.498066401624370769e+01
7.498066401624373611e+01
7.498066401624377875e+01
7.498066401624384980e+01
7.498066401624390664e+01
7.498066401624400612e+01
2.029806640162430824e+02
2.029806640162433382e+02
2.029806640162436793e+02
2.029806640162437077e+02
2.029806640162437361e+02
2.029806640162440488e+02
2.559999999999998295e+02
2.559999999999999432e+02
2.559999999999999716e+02
2.560000000000000568e+02
2.560000000000001137e+02
2.560000000000001705e+02
3.839999999999995453e+02
3.839999999999997158e+02
3.839999999999998295e+02
3.839999999999998295e+02
3.839999999999998863e+02
3.839999999999998863e+02
3.840000000000000000e+02
3.840000000000000568e+02
3.840000000000001137e+02
3.840000000000001705e+02
3.840000000000002274e+02
3.840000000000003979e+02
4.370193359837559228e+02
4.370193359837560365e+02
4.370193359837560365e+02
4.370193359837562070e+02
4.370193359837563207e+02
4.370193359837567755e+02
5.119999999999993179e+02
5.119999999999993747e+02
5.119999999999994884e+02
5.119999999999994884e+02
5.119999999999996589e+02
5.119999999999997158e+02
5.119999999999997158e+02
5.119999999999997726e+02
5.119999999999997726e+02
5.119999999999997726e+02
5.119999999999998863e+02
5.119999999999999432e+02
5.119999999999999432e+02
5.119999999999999432e+02
5.119999999999999432e+02
5.120000000000000000e+02
5.120000000000000000e+02
5.120000000000001137e+02
5.120000000000001137e+02
5.120000000000001137e+02
5.120000000000003411e+02
5.650193359837560365e+02
5.650193359837560365e+02
5.650193359837560365e+02
5.650193359837560365e+02
5.650193359837561502e+02
5.650193359837562639e+02
