face_id,area,cx,cy,in_x_band,in_y_band
0,0.0035481775302096076,0.06061693799205161,0.03140116617445354,1,1
1,0.0028250052324635473,0.030831565745586435,0.05599231836872032,1,1
2,0.002235808092068709,0.11612257952035072,0.030431927303284024,1,1
3,0.006719077092134892,0.14480701277708158,0.05577565076719071,1,1
4,0.0019933221642956843,0.2191988895863931,0.014491021216254563,1,1
5,0.002896980713645292,0.20242733385013675,0.04823514282252073,1,1
6,0.003475502169241801,0.2694944841680128,0.025360861075861107,1,0
7,0.004141164598560616,0.30810420272917155,0.05867689040599804,1,0
8,0.003921715413034314,0.3886252342006052,0.03349936333338386,1,0
9,0.0031873900632222022,0.3742804116946255,0.06840325003175177,1,0
10,0.006033043432254944,0.4483177904803946,0.026775967291731817,1,0
11,0.0013271652431751419,0.47786082015687975,0.05305344983429028,1,0
12,0.0025043659919553236,0.5499913564596077,0.026837269524402574,1,0
13,0.0033812521013202924,0.5229044446927517,0.050827471947714864,1,0
14,0.004418392356561521,0.5992401936029997,0.02139304381511775,1,0
15,0.0058663816974897,0.635585178785231,0.054414650928829245,1,0
16,0.005153639558091369,0.7241003036451406,0.012460899500618572,1,0
17,0.004196337823773073,0.6936866233715699,0.05059675596036972,1,0
18,0.004113375774969246,0.786548207739902,0.018534454344701246,1,0
19,0.0035518664952690765,0.8144756251888401,0.047260420179288554,1,0
20,0.0015297632509631137,0.8830757554682548,0.02912316667810866,1,0
21,0.0018347541528618725,0.8672532649032986,0.046889123891740825,1,0
22,0.003812436727312862,0.9392185551737264,0.025316632596525595,1,0
23,0.005684983097743969,0.9772174712874315,0.05176300090722186,1,0
24,0.001956092349621553,0.029851753623362773,0.11540297968702413,1,1
25,0.00375352704889861,0.05870862380889683,0.14594814604358777,1,1
26,0.003993358670364051,0.13657569219842555,0.11405694368129042,1,1
27,0.003249018648219998,0.10696275688076357,0.14384953876821419,1,1
28,0.0012231166480569913,0.19419601327148073,0.10651643573662034,1,1
29,0.0032616261249730216,0.20991249478127563,0.12554580916622643,1,1
30,0.00371544889283409,0.3125435435685593,0.10528298046125584,1,0
31,0.004822939613989786,0.2728787507809391,0.12474044616699109,1,0
32,0.0026406572261275505,0.3787197525340132,0.11500934008700954,1,0
33,0.002794249574519641,0.39413144585099064,0.14474877989262244,1,0
34,0.0027967303920038303,0.4710430153718292,0.11412806116275824,1,0
35,0.003982937865309915,0.4425668565063417,0.1524939051241807,1,0
36,0.004806157367503655,0.516086639907701,0.111902083276183,1,0
37,0.003118438241306189,0.5428910828185501,0.14744179363493784,1,0
38,0.003682371901746078,0.6319500301920384,0.11583988921073514,1,0
39,0.003556605450669113,0.5953225761538,0.14234819487909114,1,0
