ax,ay,Kxx,Kyy,Kxy,R,var_Kxx,var_Kyy,var_Kxy
1.45,0.8,0.0047414521666270725,0.006794255086194643,-0.005142679347823847,0.6978619593281544,8.103372237085041e-08,6.686574925477072e-08,9.456793425433319e-08
1.45,0.8500000000000001,0.004978001929975195,0.006726483462699281,-0.005300566204848581,0.7400600860137349,6.036726852952346e-08,4.5186830814347857e-08,6.56593504337044e-08
1.45,0.9,0.005205674957628914,0.006681830470152037,-0.005450233745456095,0.7790791731222216,5.004727967154815e-08,4.170462806636699e-08,5.634992407738274e-08
1.45,0.95,0.005373777137237918,0.006596629823160532,-0.0055377531496641486,0.814624631258037,4.112803580718135e-08,4.7228027713386365e-08,5.452365949493862e-08
1.45,1.0,0.005530082404085584,0.006561567788399311,-0.00563070335870678,0.8427989441582289,3.9263539324750396e-08,4.6627165890910955e-08,5.477586259734482e-08
1.45,1.05,0.005659330381452185,0.006512747289879841,-0.005698474652393159,0.8689620723110536,4.088382867115662e-08,5.22406565240814e-08,5.8977107240837107e-08
1.45,1.1,0.005807648167541027,0.006503368334063246,-0.0057942491375998365,0.8930215650129817,1.8981076819240033e-08,2.6317160535327617e-08,2.9254594845136096e-08
1.45,1.15,0.005879387064015602,0.006417019012623489,-0.005798413635760571,0.9162178033834302,2.9517314173209003e-08,4.239988135000143e-08,4.3090879901659356e-08
1.45,1.2,0.005982487093848721,0.00639079161633134,-0.005846207164238323,0.9361104935045578,2.75712074348641e-08,3.900519098321842e-08,4.233634914408534e-08
1.45,1.25,0.006077042174853896,0.0063571547725814,-0.005889553401295723,0.9559374267658798,2.9593343764880538e-08,3.366431547579189e-08,3.765098525058518e-08
1.45,1.2999999999999998,0.0061364508513567315,0.0062985269340502595,-0.005894101092599802,0.9742676209230234,3.687855057926949e-08,4.12872055759768e-08,4.773278023971875e-08
1.45,1.3499999999999999,0.006181134119441498,0.006234892778226884,-0.005884029645824835,0.9913777733318657,2.275651804281269e-08,2.713662074514624e-08,3.100308106236892e-08
1.45,1.4,0.006245780021225555,0.006197078284434044,-0.005901273104135482,1.0078588222636853,3.591233821879473e-08,3.5807419773685885e-08,4.0440111830651756e-08
1.5,0.8,0.004610819175848662,0.00680909443749397,-0.005044423927422886,0.677156003367995,8.15508127088745e-08,6.987373470700171e-08,9.846585759821358e-08
1.5,0.8500000000000001,0.004846512017207045,0.006757821889946052,-0.005205965202582207,0.7171707239602514,6.869638612330708e-08,5.4693511574712635e-08,7.872540333588516e-08
1.5,0.9,0.005060916476269523,0.006706863843829329,-0.005355761162153727,0.7545876275579734,5.102664568618119e-08,4.20375898741064e-08,5.711886732081698e-08
1.5,0.95,0.005268878535884794,0.006640661053354955,-0.005480295309421386,0.7934268130162859,4.807827645780718e-08,4.2605722819933645e-08,5.644777305610295e-08
1.5,1.0,0.005442087450628307,0.00660900341447604,-0.00559288566102615,0.8234354121694389,4.326642346050716e-08,5.4654509421189556e-08,6.242443308031576e-08
1.5,1.05,0.0055804147805603626,0.006557837197532651,-0.005666515651046996,0.8509535403928542,4.3109614182384725e-08,5.932399571233119e-08,6.538845171306985e-08
1.5,1.1,0.005703400658828887,0.006511672035548534,-0.0057238161376718675,0.8758734511954641,3.2984352308439927e-08,4.238626470405753e-08,4.848173530861163e-08
1.5,1.15,0.005818357724337125,0.006473207800238354,-0.005787005584501833,0.898836852437038,1.9108614540645264e-08,2.4507913350998465e-08,2.7841166600926688e-08
1.5,1.2,0.005888937784527063,0.0064007467054330225,-0.0057974416653966835,0.9200391853544945,2.8490755346856377e-08,4.0862045570291e-08,4.242676564052695e-08
1.5,1.25,0.005999489564661747,0.0063861676122657874,-0.005852748044873328,0.9394506891956054,2.5079768369181377e-08,3.2734098891360496e-08,3.602514364440877e-08
1.5,1.2999999999999998,0.006090567034908884,0.006353662703430303,-0.005895620522456688,0.9585914958344617,1.9831394523677415e-08,2.547339152776404e-08,2.729737676582752e-08
1.5,1.3499999999999999,0.0061668650228166805,0.006317118073894422,-0.005922762546106107,0.9762149370456341,2.75065996825929e-08,3.402719787122219e-08,3.8700456162926644e-08
1.5,1.4,0.00619989467904928,0.006246979807328567,-0.005899172793051617,0.9924627372375929,2.3761101523437032e-08,2.9971317732410486e-08,3.3624172604382405e-08
1.5499999999999998,0.8,0.0044640596112980446,0.006875424612110993,-0.004947431238460874,0.6492776611112349,7.783961510649193e-08,6.790721020619626e-08,9.501838215914757e-08
