species,d_ax,d_ay,ax,ay,z_pred,dz
u,-0.008,-0.008,2.6145,0.772,-0.9897076224897923,-0.1232013609680972
u,-0.008,-0.004,2.6145,0.776,-0.8999923465018789,-0.033486084980183795
u,-0.008,0.0,2.6145,0.78,-0.8110273091847233,0.055478952336971754
u,-0.008,0.004,2.6145,0.784,-0.7228125105383416,0.14369375098335346
u,-0.008,0.008,2.6145,0.788,-0.6353479505627213,0.23115831095897377
u,-0.004,-0.008,2.6185,0.772,-1.0181753909150366,-0.15166912939334154
u,-0.004,-0.004,2.6185,0.776,-0.9280149273109366,-0.06150866578924152
u,-0.004,0.0,2.6185,0.78,-0.8386047023775944,0.02790155914410064
u,-0.004,0.004,2.6185,0.784,-0.7499447161150119,0.11656154540668318
u,-0.004,0.008,2.6185,0.788,-0.6620349685231979,0.2044712929984972
u,0.0,-0.008,2.6225,0.772,-1.0468568830637714,-0.18035062154207637
u,0.0,-0.004,2.6225,0.776,-0.9562512318434635,-0.08974497032176842
u,0.0,0.0,2.6225,0.78,-0.8663958192939276,0.00011044222776745993
u,0.0,0.004,2.6225,0.784,-0.7772906454151656,0.0892156161065295
u,0.0,0.008,2.6225,0.788,-0.6889357102071507,0.17757055131454436
u,0.004,-0.008,2.6265,0.772,-1.0757520989359968,-0.2092458374143017
u,0.004,-0.004,2.6265,0.776,-0.9847012600995022,-0.11819499857780713
u,0.004,0.0,2.6265,0.78,-0.8944006599337726,-0.027894398412077526
u,0.004,0.004,2.6265,0.784,-0.8048502984388097,0.061655963082885346
u,0.004,0.008,2.6265,0.788,-0.7160501756146154,0.1504560859070797
u,0.008,-0.008,2.6305,0.772,-1.1048610385317126,-0.2383547770100175
u,0.008,-0.004,2.6305,0.776,-1.0133650120790243,-0.14685875055732922
u,0.008,0.0,2.6305,0.78,-0.922619224297101,-0.056112962775405895
u,0.008,0.004,2.6305,0.784,-0.8326236751859444,0.0338825863357507
u,0.008,0.008,2.6305,0.788,-0.7433783647455563,0.12312789677613878
