face,area,cx,cy,in_x,in_y
0,0.0027747308488314543,0.049025508448684474,0.019951544223770955,1,1
1,0.003998488460897971,0.023750381916814067,0.05727216216109565,1,1
2,0.004417710519127909,0.10749367818561983,0.016151204942965736,1,1
3,0.0032121273669314904,0.1385445294870888,0.04784793888227967,1,1
4,0.0049570372540518924,0.22391212471769642,0.024619077818288204,1,1
5,0.0032147362409960514,0.18777037283423703,0.05828617906611133,1,1
6,0.005239333577666735,0.2815117128382168,0.024645831703796084,1,0
7,0.0035805876748965736,0.3073521106470512,0.05252114283071552,1,0
8,0.002809839056807641,0.39123774245415216,0.03758253410622481,1,0
9,0.0023985808492113284,0.3680374645801416,0.05403817123312704,1,0
10,0.0030567891924422165,0.43553828094037433,0.04069536238337754,1,0
11,0.00251284610761753,0.45923068913447684,0.061795342408305864,1,0
12,0.005428640983282724,0.5479698708130016,0.03330702624716555,1,0
13,0.0032460451804521523,0.5139536534767487,0.06098859542507964,1,0
14,0.004891022580402176,0.613697710621546,0.02632345461924923,1,0
15,0.005146800092216739,0.646301505428591,0.05554966394127625,1,0
16,0.0027367349078965863,0.7336371255332964,0.02342429844905447,1,0
17,0.0033350042068322565,0.7049107154841238,0.04564589112346784,1,0
18,0.0011683273179287472,0.7790628007493624,0.02987490357046337,1,0
19,0.0023583207009568027,0.7971800409850779,0.048730053783162225,1,0
20,0.002380610537739237,0.8756203145488494,0.025233840157070437,1,0
21,0.002871672381038884,0.849489430183694,0.04640305224761241,1,0
22,0.002692231615536652,0.9374318365138944,0.02642756378172235,1,0
23,0.003689203990018168,0.9659698094601399,0.056189909410754656,1,0
24,0.0036831505812597596,0.02655784466058786,0.110333451673726,1,1
25,0.0023746181752391194,0.052984402158880416,0.1285679813704251,1,1
26,0.0029442968207835096,0.13895932936716957,0.10330500885667233,1,1
27,0.004817296819174147,0.10905990903212277,0.12716342255138227,1,1
28,0.002894000233525491,0.18818517271431776,0.11374324904050415,1,1
29,0.002135169126456896,0.21313730298553898,0.14561118999059233,1,1
30,0.005413604125650533,0.30754585837967485,0.1058156720637418,1,0
31,0.004634502588263252,0.27051583895860226,0.14347540313473395,1,0
32,0.0031597928679981324,0.3682312123127652,0.10733270046615351,1,0
33,0.0018238367022299648,0.3864330092759467,0.14396783338353306,1,0
34,0.003451230706847346,0.4718689887855825,0.11334310958637812,1,0
35,0.004248859629426907,0.4431780996806509,0.1453338996057317,1,0
36,0.0035295694140500492,0.5265919531278543,0.1125363626031519,1,0
37,0.00125720062271895,0.5554921717947826,0.13707879047981786,1,0
38,0.003476307495900275,0.6461918794832494,0.10944697127653324,1,0
39,0.0027553911916616746,0.6084720860068799,0.13244475900908614,1,0
40,0.0022519562396700675,0.7048010895387823,0.09954319845872477,1,0
41,0.003027605454284751,0.7201996752717656,0.13093854208117142,1,0
42,0.003965154807743892,0.809797916647784,0.10806829807968432,1,0
