face,area,cx,cy,in_x,in_y
73,0.0011641779584528268,0.06192770371175127,0.30413277859794335,1,1
74,0.0022260106641632093,0.13997077888636297,0.283657791429708,1,1
75,0.0028152026773324203,0.11118782748863539,0.3022897138432157,1,1
76,0.004369277353692669,0.1963307375897442,0.2850044676843884,1,1
77,0.001723831839723069,0.22056288734808863,0.30622242542140626,1,1
78,0.0027672079317244904,0.3191130334029923,0.2823430840023096,1,0
79,0.003608257347832481,0.2821781581351678,0.3046893365593794,1,0
80,0.0035415751154486384,0.3738603707224506,0.28310329693299474,1,0
81,0.002743004391251411,0.4033913550553914,0.30867846655586667,1,0
82,0.002872307724068495,0.4854040947586751,0.2777600400888009,1,0
83,0.002392602811809575,0.45545019919515145,0.3048752330769226,1,0
84,0.001805401217764299,0.5295705742380771,0.2790721046459074,1,0
85,0.0027634437067764867,0.5509938313126145,0.3097958088072943,1,0
86,0.005365660337984125,0.6363388733008769,0.29397019793587753,1,0
87,0.002579840299496791,0.6024508514582706,0.3208976808246085,1,0
88,0.001929855582181355,0.6906200218021303,0.28931381969892755,1,0
89,0.0027183133285875877,0.7081355576182223,0.3084372736181253,1,0
90,0.003427172546855573,0.8010194974175366,0.2798917141867721,1,0
91,0.0030941853009647043,0.7678292427388532,0.29892514116144303,1,0
92,0.0030802968228139872,0.8696653646200273,0.27871274696399134,1,0
93,0.0042242533795655264,0.9007156472040121,0.30495644515595216,1,0
94,0.0029903211779975965,0.980962637031818,0.2779392847138827,1,0
95,0.0036959447620266658,0.9599640365673353,0.31054609269101885,1,0
96,0.0026430717466202885,0.0554860780050424,0.3516181893594326,1,1
97,0.0021976614302183367,0.0371092917811802,0.3832555066451753,1,1
98,0.0038502395704123078,0.1047462017819265,0.34977512460470495,1,1
99,0.002730952997988754,0.1309562478571532,0.3830294396609337,1,1
100,0.002633215896674747,0.2074857659456403,0.35140023946338705,1,1
101,0.0030356031626799025,0.180680710864795,0.3820685191961057,1,1
102,0.004470871770449387,0.2691010367327195,0.3498671506013602,1,0
103,0.006125123546175329,0.3091406859601173,0.3875872158993272,1,0
104,0.004240392763721763,0.40318701947398145,0.36474858319625075,1,0
105,0.004286875007329374,0.3767608091006139,0.3992397314284157,1,0
106,0.0037557575054181953,0.45524586361374153,0.3609453497173067,1,0
107,0.003061991598557106,0.47553719687818896,0.3932580244363422,1,0
108,0.004030822924573093,0.5511708915523945,0.3657727119187067,1,0
109,0.004188758162346023,0.520085072178781,0.394476875464477,1,0
110,0.0035788682585365817,0.6026279116980505,0.37687458393602086,1,0
111,0.003315729730849148,0.6259772089314005,0.4061616384914999,1,0
112,0.004506655087614607,0.7202155821377652,0.36284968283302016,1,0
113,0.0042592914547285605,0.6921613217124167,0.3999407663580324,1,0
114,0.004814274353207285,0.7799092672583959,0.3533375503763379,1,0
115,0.0026857040096394647,0.8058405414815116,0.38971724532746227,1,0
116,0.0040774828411589015,0.894965893137894,0.36259864933953856,1,0
117,0.0052297172476284005,0.8566566300983415,0.39176807307337297,1,0
118,0.003515379868673886,0.9542142825012171,0.36818829687460525,1,0
119,0.0033112231286202766,0.9826686212944231,0.3909959083500137,1,0
120,0.002890186254584658,0.0376819528907942,0.43520413275343833,1,1
121,0.003208838597057726,0.061375911179771085,0.46248708799873056,1,1
122,0.0030264137156295542,0.1283053828589764,0.4385480602923306,1,1
123,0.0029398054610047016,0.10741250884886443,0.46421401776713683,1,1
124,0.0036184185969790612,0.1780298458666182,0.43758713982750247,1,1
125,0.005833633923269247,0.21779736115899997,0.465760939415708,1,1
126,0.0053244381485933025,0.30163217459608194,0.44897078684729524,1,0
127,0.0024002895219269707,0.27455498558022057,0.47009280087025235,1,0
128,0.0033357228199884684,0.3692522977365786,0.4606233023763837,1,0
129,0.003460606911006924,0.39664424165033685,0.4814912836703423,1,0
130,0.0015916262637780264,0.46963944692606097,0.44802960930819064,1,0
131,0.0016752849293366833,0.45031384720200424,0.4710760641152785,1,0
132,0.0021697819269776014,0.514187322226653,0.44924846033632543,1,0
133,0.0032109977600722904,0.5383073146779173,0.47913294794796685,1,0
134,0.002859165328376109,0.6237910407841022,0.4537318562108131,1,0
135,0.0034996772535059693,0.593475916628403,0.48303345281274584,1,0
136,0.0036723810052528222,0.6899751535651184,0.4475109840773457,1,0
137,0.004881815713532054,0.7183098408342053,0.47799028264154425,1,0
138,0.001549578958867947,0.8067979289859052,0.4460663508100744,1,0
139,0.004797193946547124,0.7811470816065279,0.4772570379481607,1,0
140,0.003411649437580778,0.8576140176027348,0.44811717855598504,1,0
141,0.0037567568031074256,0.8927282353663051,0.47786258070855675,1,0
142,0.0043474071711064825,0.9832412824040372,0.44294453445827653,1,0
143,0.004405970699967584,0.9515918983348487,0.47905174886927426,1,0
144,0.0038188037817662736,0.060184903128426614,0.5281733927413984,1,1
145,0.0023695311485675873,0.03608548714349329,0.5554666430276376,1,1
146,0.0036496906299680093,0.10622150079751995,0.5299003225098047,1,1
147,0.004398643405167987,0.1349430235522059,0.5642542666546235,1,1
148,0.004365686828134745,0.2210843468858209,0.5245950900922315,1,1
149,0.003232469135225751,0.18914548033801307,0.5564411921236508,1,1
150,0.0023631050987748476,0.27784197130704147,0.5289269515467757,1,0
151,0.0025536273904643745,0.29415131644972303,0.5565009982712681,1,0
152,0.0055457886062090025,0.39183814376353815,0.5376616818716325,1,0
153,0.003352575296015256,0.35367835597660013,0.5654897613251234,1,0
154,0.0026589590304687983,0.44550774931520554,0.5272464623165688,1,0
155,0.004167783915824975,0.4670029204493072,0.557824038053056,1,0
156,0.002498380115867602,0.5398397006921573,0.5287273627363739,1,0
157,0.003922115225337187,0.5178892796509377,0.5524669056683076,1,0
158,0.0030762933925195714,0.5950083026426429,0.532627867601153,1,0
159,0.005247236775767306,0.6334488647965425,0.5591634856869897,1,0
160,0.002791118532723608,0.7128984556580482,0.5344147932215676,1,0
161,0.0037395138602932445,0.6926892063871617,0.5597727093451385,1,0
162,0.0034670389001062872,0.7757356964303708,0.5336815485281842,1,0
163,0.002017684227457331,0.8013804414803755,0.5476024968535421,1,0
164,0.002918933589972331,0.8985805309473839,0.5337858479944005,1,0
165,0.004490331996923103,0.8634602108544415,0.5491520813052732,1,0
166,0.0037003393801397022,0.9574441939159276,0.534975016155118,1,0
167,0.002968565625036526,0.9886881202891598,0.5534440072756519,1,0
168,0.0024464084322986922,0.03304268155659857,0.6052918149964163,1,1
169,0.003038119948250643,0.06276389394144795,0.636424192044506,1,1
170,0.004500087431534917,0.14401963133546472,0.6258547773753912,1,1
171,0.002315427211005276,0.12091990498069487,0.6499264605649012,1,1
172,0.0032129685784841482,0.19822208812127193,0.6180417028444185,1,1
173,0.00440351051536876,0.22717317275510737,0.6487793511123824,1,1
174,0.0031619044727048506,0.3014678295357127,0.60606579546499,1,0
175,0.004976010656689003,0.28217070247905873,0.6410754990398809,1,0
176,0.003912949417134225,0.3609948690625899,0.6150545585188454,1,0
177,0.0016815938760397532,0.3932016370147838,0.6386703819632017,1,0
178,0.0031765273955472488,0.46716289116930976,0.6204661206000134,1,0
179,0.001807484607267473,0.43971470020046405,0.6413324477613735,1,0
180,0.0030817537040538716,0.5180492503709402,0.615108988215265,1,0
181,0.004343069570200435,0.5526977002635898,0.6378465359936881,1,0
182,0.004084947110490837,0.6406076311332636,0.6182832890687748,1,0
183,0.0023032534286367623,0.6148650978307939,0.6382247616932949,1,0
184,0.00266892451126128,0.6998479727238828,0.6188925127269237,1,0
185,0.0021158721953363404,0.7207148846091626,0.6370358275320028,1,0
186,0.0033232887320120506,0.8042838972396057,0.6000887955781211,1,0
187,0.003434545224468559,0.7792968148039945,0.6296690781814133,1,0
188,0.004810966809594834,0.8663636666136717,0.6016383800298523,1,0
189,0.003070754466182088,0.8972322810121316,0.6407905707745464,1,0
190,0.0028703087819760276,0.985645314702265,0.6032691792444305,1,0
191,0.0038779874297931428,0.9501496826345502,0.6393186121794635,1,0
192,0.004894597872744102,0.06272510909763696,0.6906891792526239,1,1
193,0.0031129259748499715,0.033052435087033545,0.7181076491088962,1,1
194,0.003955469921229991,0.12088112013688386,0.7041914477730192,1,1
195,0.002151200769436203,0.13727499310634209,0.731853119958409,1,1
196,0.002107549939879944,0.2254887556754572,0.7036693430063318,1,1
197,0.0023927364767508978,0.1898318176563101,0.7246650501132678,1,1
198,0.0020391974613244244,0.28048628539940856,0.6959654909338303,1,0
199,0.0038823870239906486,0.3015499396218629,0.7172803153978831,1,0
200,0.0029531178234802427,0.3955231577433391,0.6832543325798474,1,0
201,0.004222381538390443,0.36508291695694545,0.7159630371744345,1,0
202,0.002861806013468773,0.4420362209290194,0.6859163983780192,1,0
203,0.0024069311313030723,0.4699723431692502,0.7150843121657283,1,0
204,0.006416658225090125,0.5630489035499638,0.6986630520471567,1,0
205,0.003295201138772287,0.5288883849286995,0.7259597452178029,1,0
206,0.0039330212607683376,0.6252163011171681,0.6990412777467636,1,0
207,0.0034164848442264305,0.6525855158559506,0.7321925140636143,1,0
208,0.0033147188849120893,0.7248262320444283,0.6884295418791536,1,0
209,0.0033542291669207045,0.7055860015954613,0.7233789360154451,1,0
210,0.004819499831023175,0.7834081622392602,0.6810627925285639,1,0
211,0.004138793062777159,0.8194443654449977,0.7124918145437255,1,0
212,0.002552945059107261,0.8857133868674122,0.6971388602859333,1,0
213,0.002460951579276173,0.8658938932390786,0.7189959741596929,1,0
214,0.0038401368369744833,0.938630788489831,0.6956669016908504,1,0
215,0.005827532900209016,0.9741749589317916,0.7181683156601794,1,0
216,0.0027903840355864946,0.02961553003367597,0.7802655398140801,1,1
217,0.0021769242821758944,0.050969972254294164,0.8020289849346042,1,1
218,0.0029089464072604913,0.1265321966496686,0.7782235169504688,1,1
219,0.001811884441249668,0.10182009189022516,0.7997437597418755,1,1
220,0.003166490161478475,0.17908902119963663,0.7710354471053277,1,1
221,0.0038094847239184726,0.20700002278706653,0.7967762893925036,1,1
222,0.0036040897912956835,0.29912231195343514,0.773652208509831,1,0
223,0.0043953028034300606,0.2703127212992636,0.7990739334398902,1,0
224,0.004393385204919923,0.3626552892885177,0.7723349302863826,1,0
225,0.0044165327320277,0.3932972132606163,0.8053769675079518,1,0
226,0.0028139212162049056,0.47985857358531553,0.7634865137902302,1,0
227,0.00549405657835788,0.45212413453078965,0.800069341818678,1,0
228,0.003832617441809867,0.5387746153447647,0.7743619468423049,1,0
229,0.0025331070425391134,0.5694259660371866,0.8056744669085814,1,0
230,0.0033175136363413666,0.656080967479142,0.7874805523395557,1,0
231,0.003023490030049644,0.6252025848115171,0.8129385292596275,1,0
232,0.003236723792080184,0.7090814532186528,0.7786669742913865,1,0
233,0.003006834946400433,0.731543908137725,0.8036383736689577,1,0
234,0.004515150309422149,0.8164049999914841,0.7784289649275248,1,0
235,0.004059678209813424,0.7835910212558517,0.806920736426226,1,0
236,0.002756436127075072,0.8628545277855649,0.784933124543492,1,0
237,0.0022928204138066206,0.8849079251324591,0.8079150647606745,1,0
238,0.004736867591405164,0.970738053878434,0.7803262063653632,1,0
239,0.0020542596876191254,0.9374277871550337,0.8026638464869763,1,0
240,0.0035888841639219503,0.04641107589119664,0.8495520904214294,0,1
241,0.0029389448565646193,0.02048136710163595,0.8869040283168926,0,1
242,0.003249925838604648,0.09726119552712749,0.8472668652287006,0,1
243,0.005241141765090669,0.1298120286316746,0.8843300258405541,0,1
244,0.0033619963139682875,0.20559855289140352,0.8510399862130121,0,1
245,0.0029747262891607886,0.18552627964907728,0.8838825473290964,0,1
246,0.003907821360311837,0.26891125140360056,0.8533376302603988,0,0
247,0.0025099566071385693,0.2941075706277653,0.8769225358054759,0,0
248,0.00222181861258793,0.3883047559582374,0.8621887312344199,0,0
249,0.0032407166155067513,0.354049560556132,0.8781533244879869,0,0
250,0.002787625834993081,0.4471316772284108,0.8568811055451458,0,0
251,0.005349407757360829,0.47793622502374067,0.8827071007601234,0,0
252,0.002597218507053807,0.5612883816179209,0.8494574517133935,0,0
253,0.00373867274119105,0.5337071396663031,0.8805537548905423,0,0
254,0.0031014888982668354,0.6170650003922514,0.8567215140644397,0,0
255,0.004106133958700746,0.6389507527087576,0.8901038573955521,0,0
256,0.002644572770419052,0.7337725849672926,0.8588730149297436,0,0
257,0.004932587265919682,0.7023174996971017,0.8927419358033566,0,0
258,0.0031926114049886704,0.7858196980854194,0.8621553776870118,0,0
259,0.001793866285866518,0.8142323399788648,0.8857913764009785,0,0
260,0.004018106122655081,0.8967014574736106,0.8577604108178845,0,0
261,0.0027018313847977492,0.8702467232845295,0.88690624081337,0,0
262,0.0036939187706197807,0.9492213194961853,0.8525091925441863,0,0
263,0.002953552453175379,0.9779563196506431,0.8892869354385606,0,0
264,0.002408583599932391,0.027402571710034934,0.9414156343594416,0,1
265,0.0038544705166526604,0.061286732545074184,0.9631464369559612,0,1
266,0.003654155344554699,0.13600020468244997,0.9380467103654171,0,1
267,0.002859115513085333,0.11140382362338148,0.9600662902455462,0,1
268,0.001609969246812919,0.1917144556998526,0.9375992318539593,0,1
269,0.0042358814108633585,0.2191014159583392,0.9621333531368338,0,1
270,0.0035618413832205916,0.29324875251911925,0.9266712793655402,0,0
271,0.003918678046431942,0.2753671203111148,0.960463056219422,0,0
272,0.00411141608479039,0.353190742447486,0.9279020680480512,0,0
273,0.003960970820382983,0.38646216502083774,0.965843698090616,0,0
274,0.003053972816074695,0.4671866864467224,0.9383171027208969,0,0
275,0.0037123216852022194,0.4353983658226388,0.9663973308020509,0,0
276,0.0017101760769687533,0.5229576010892848,0.9361637568513158,0,0
277,0.004475796257181105,0.5453779779301088,0.959538376657548,0,0
278,0.0026352651660466408,0.6342069574015727,0.9457458951188052,0,0
279,0.004539152383535014,0.6071603399742727,0.9668344747710739,0,0
280,0.004248676045665851,0.697573704389917,0.9483839735266096,0,0
281,0.002852341242763613,0.7232526533723295,0.970399853311546,0,0
282,0.0026066736933855637,0.8133142849493199,0.9293813661227821,0,0
283,0.0043756557678567756,0.7791255067680961,0.9616301680673648,0,0
284,0.0038897331834668223,0.8693286682549844,0.9304962305351737,0,0
285,0.004523159655875945,0.8980983277463768,0.9665918094123613,0,0
286,0.0022046245863625805,0.9848775242590421,0.9437985414811099,0,0
287,0.0046487377670615,0.9584574494068957,0.9722622074594088,0,0
