face,area,cx,cy,in_x,in_y
0,0.0024897315325852635,0.051201398730634784,0.021163390456709452,1,1
1,0.005489628458567676,0.020395282150014404,0.04881602669866747,1,1
2,0.002973270293536071,0.11512087120991422,0.026040090354614704,1,1
3,0.002923293740150369,0.14620870140879452,0.05322751515315891,1,1
4,0.0031938772685108467,0.22859270799542722,0.021631527674838585,1,1
5,0.003889099434185898,0.20275464233802598,0.05556429280271036,1,1
6,0.00285450452175111,0.27564248775317446,0.02217484961294569,1,0
7,0.002642543592984358,0.30239316020543766,0.06140550918046941,1,0
8,0.003484489203726088,0.38585545942373595,0.037462766257073905,1,0
9,0.004397484737924478,0.35253783935071975,0.06535207740857829,1,0
10,0.001778295224945459,0.44147453653268026,0.032873700426162396,1,0
11,0.00330519978250252,0.4637083910269458,0.054150002880397397,1,0
12,0.004691259324126354,0.5533178589989171,0.035701156523440636,1,0
13,0.003602530144526004,0.5162097792687511,0.057101529269243834,1,0
14,0.0025886367407552124,0.6190113344270541,0.03771896755886935,1,0
15,0.003001508240239011,0.6396104852313973,0.05508198856953564,1,0
16,0.0023124169292003303,0.7257839834311332,0.026014227687320136,1,0
17,0.0030189270215263218,0.698418773958872,0.04877694637280908,1,0
18,0.003310458936784585,0.7790862907234842,0.025289351728706305,1,0
19,0.00346539558898441,0.8064218757639656,0.052870640551445414,1,0
20,0.0032418533487351556,0.8896633315487902,0.03629524467614642,1,0
21,0.003617327674657711,0.8598907014981446,0.060416099901610565,1,0
22,0.002646418889190753,0.9374125528156642,0.0341713535942307,1,0
23,0.0033769699644100974,0.9585310715946536,0.059291316118612825,1,0
24,0.003581226582006968,0.027815241044244265,0.09981990859397318,1,1
25,0.005597403001338885,0.06770119141982461,0.13171682779358163,1,1
26,0.002074311392951172,0.14873162389659877,0.10120480604660835,1,1
27,0.005008949949216541,0.12672362749267857,0.13356693668963074,1,1
28,0.0032949103983727877,0.20527756482583023,0.1035415836961598,1,1
29,0.002649902712619367,0.22618417122559223,0.13126170702925496,1,1
30,0.0023615396390315093,0.305856580698872,0.12003626390299632,1,0
31,0.005086478119721213,0.27417444898896953,0.1424584927964394,1,0
32,0.003767014942530615,0.3560012598441542,0.12398283213110521,1,0
33,0.0020397195314823314,0.38007899490176306,0.1399581198417477,1,0
34,0.00384817214045314,0.46884612816036225,0.11774423042755379,1,0
35,0.003800355577150599,0.43737238865068945,0.14033252683546557,1,0
36,0.0042003927190006,0.5213475164021676,0.1206957568164002,1,0
37,0.0034577804722240846,0.5526419529386702,0.14966747637496777,1,0
38,0.004490931885497237,0.6327903655115505,0.11177978947655313,1,0
39,0.0029225101626230987,0.6063775715135439,0.14478886077025765,1,0
40,0.004299480617733257,0.6915986542390252,0.10547474727982657,1,0
41,0.004966118122106281,0.7262199659045372,0.13633793277338516,1,0
42,0.0034495992907666606,0.8077000228903306,0.11195785097164712,1,0
43,0.0033332778858446567,0.7876205400431,0.13800246632795551,1,0
44,0.003641235420100765,0.8611688486245095,0.11950331032181227,1,0
45,0.002563431444202762,0.8940062342149041,0.14204068123867317,1,0
46,0.0021008599702741783,0.9659510304888834,0.11029519801391847,1,0
47,0.0023311156946313506,0.9478972672496432,0.1318334616318615,1,0
48,0.004377681442742029,0.058261845276286174,0.19799941664525722,1,1
49,0.003936703910591011,0.02103983912907179,0.21685528982804694,1,1
50,0.0026992721735170375,0.11728428134914014,0.19984952554130633,1,1
51,0.005665894629102418,0.1402553036998527,0.22592626579017092,1,1
52,0.0009867538897387635,0.22760491502242464,0.18398736462800833,1,1
53,0.005367628715093258,0.20766133456945504,0.21470611218680014,1,1
54,0.002591715630660357,0.27559519278580197,0.19518415039519274,1,0
55,0.0011515428900586845,0.30573359625322893,0.2153174205540779,1,0
56,0.003601718049794025,0.38377581147559153,0.1920469830458135,1,0
57,0.0025003113691480614,0.3581543481755071,0.21862719438749925,1,0
58,0.0039815432013445146,0.4410692052245178,0.19242139003953138,1,0
59,0.0017559465572629103,0.4697672764414258,0.22439080012237386,1,0
60,0.0031913890378417447,0.5565560465271372,0.20035922503468181,1,0
61,0.0031083633374636302,0.5224859416978697,0.22594521196686848,1,0
62,0.002772035557499456,0.6102916651020109,0.19548060942997172,1,0
63,0.0034342556695323738,0.6367268534706682,0.22511847376659802,1,0
64,0.005286587894149722,0.7208803758520949,0.1999227362165276,1,0
65,0.003051753024042287,0.6862814585572338,0.23170648635329982,1,0
66,0.004022657239078844,0.7822809499906577,0.20158726977109795,1,0
67,0.002830236156420779,0.8048034129473787,0.22514453894093558,1,0
68,0.0030137742653323215,0.8914846546073413,0.18771523599287962,1,0
69,0.0019479849895823612,0.8610902491264372,0.21477974960216475,1,0
70,0.003052376396163252,0.9453756876420805,0.17750801638606795,1,0
71,0.004168276476640188,0.9660933951096867,0.20672254515052316,1,0
72,0.004295499238539664,0.012842929285439064,0.2842417283698756,1,1
73,0.003447107168516609,0.04093375985722132,0.3164535973923868,1,1
74,0.0034307022581995215,0.12935001715955616,0.2855388363829004,1,1
75,0.0028784290900610533,0.09724781923341135,0.31052983833933673,1,1
76,0.00306726942344017,0.1967560480291585,0.2743186827795296,1,1
