8.215650382226158399e-14
7.199999999999981526e+01
7.199999999999985789e+01
7.199999999999997158e+01
7.199999999999997158e+01
7.200000000000007105e+01
7.200000000000008527e+01
1.799999999999998010e+02
1.799999999999998863e+02
1.799999999999999716e+02
1.800000000000000000e+02
1.800000000000000853e+02
1.800000000000000853e+02
2.159999999999998579e+02
2.159999999999999147e+02
2.159999999999999432e+02
2.160000000000000284e+02
2.160000000000001137e+02
2.160000000000001421e+02
2.879999999999998295e+02
2.879999999999998863e+02
2.879999999999998863e+02
2.879999999999999432e+02
2.879999999999999432e+02
2.880000000000000000e+02
2.880000000000000000e+02
2.880000000000000568e+02
2.880000000000000568e+02
2.880000000000000568e+02
2.880000000000000568e+02
2.880000000000001137e+02
2.880000000000001705e+02
2.880000000000001705e+02
2.880000000000002842e+02
3.240000000000000568e+02
3.240000000000000568e+02
