face_id,area,cx,cy,in_x_band,in_y_band
0,0.0026637357283857306,0.05957510324755435,0.012309723149668272,1,1
1,0.004477668745079047,0.031473402966284966,0.04834564869529445,1,1
2,0.0037856596645021905,0.11586681457715002,0.02572045261690481,1,1
3,0.0019539385701750614,0.14541574576581903,0.0498053457761802,1,1
4,0.0022277751468142504,0.23358327017086233,0.03005910595782486,1,1
5,0.0017400437754670865,0.20394551352981546,0.049057303006328386,1,1
6,0.001707704612830784,0.27915415478333455,0.028745480501946377,1,0
7,0.002402763281387486,0.30339482547507995,0.05359219951075189,1,0
8,0.003920060014693503,0.3843830118773646,0.037445717800668486,1,0
9,0.0026718903682636575,0.35854044257721585,0.06229372824868726,1,0
10,0.004020745254726112,0.44649920119180053,0.02761842203456914,1,0
11,0.0019446672102044864,0.4694449691376667,0.04663952608159949,1,0
12,0.003718083962502663,0.5539106515221673,0.01858469936515328,1,0
13,0.003269507696024576,0.516821109034621,0.04226965676336425,1,0
14,0.0029147395595361175,0.606652756276231,0.016944693427597857,1,0
15,0.0050795234597188176,0.625285362971031,0.052129488226699605,1,0
16,0.002957052571558582,0.728104836947281,0.026877560729520633,1,0
17,0.006070778837346588,0.6898062293544919,0.052528151641151544,1,0
18,0.0017146964419496068,0.7821734615061535,0.02894403384522512,1,0
19,0.004901907965773768,0.812013796474492,0.05382723922730004,1,0
20,0.004662501240404911,0.8886447400637082,0.028603235773421387,1,0
21,0.002763800681114867,0.8607780769511292,0.05722096907850638,1,0
22,0.002588447094474403,0.9511885588276016,0.025906960350013424,1,0
23,0.0058337145974577675,0.9724767412561361,0.05572165861080092,1,0
24,0.002853362962462454,0.023117562165498453,0.11316144553956527,1,1
25,0.003938456559676841,0.04560670077337494,0.13609549378979835,1,1
26,0.005412161993005533,0.14237044072691254,0.1025292602183709,1,1
27,0.005477619935354712,0.10720894786485068,0.13741434085495474,1,1
28,0.0047702376840748385,0.20090020849090903,0.10178121744851909,1,1
29,0.003815041565250597,0.22532739961573015,0.1375558129607946,1,1
30,0.0034022410814933436,0.30400657656080327,0.10248630580973432,1,0
31,0.0039837262316003,0.27455534035283213,0.13241237936170783,1,0
32,0.003632481495734205,0.35915219366293916,0.11118783454766967,1,0
33,0.002953372206980176,0.3841713458276914,0.1368993583451419,1,0
34,0.00384107953233914,0.4736005866634603,0.10876975503673032,1,0
35,0.0037811649719207818,0.4498314015821976,0.14030818523519115,1,0
36,0.004272170220927445,0.5209767265604145,0.10439988571849516,1,0
37,0.00169018831943904,0.5486582777579817,0.13356050920186324,1,0
38,0.0027986265174429425,0.626547359662561,0.11398988681144184,1,0
39,0.0038301413867399105,0.598506761677782,0.1316506728939189,1,0
40,0.004009596483708341,0.6910682260460219,0.11438855022589374,1,0
41,0.004127389320889831,0.7281456016071517,0.1380145582188988,1,0
42,0.0034871390893491954,0.8169567202612416,0.11286402302898868,1,0
43,0.0037139237925200882,0.7858951532612438,0.1372574165515498,1,0
44,0.0017266532745777467,0.8657210007378787,0.11625775288019492,1,0
45,0.0029240400079039225,0.8876197364729296,0.13910967625271417,1,0
46,0.0037655266338335806,0.9641209004553497,0.12053745545507177,1,0
47,0.0025939012952214268,0.9368647906492868,0.14219241387188866,1,0
48,0.0034936420999416838,0.05210052673405374,0.198701982467961,1,1
49,0.0036401165015046517,0.02511789286721644,0.22259569449779373,1,1
50,0.004406893503000651,0.11370277382552953,0.2000208295331174,1,1
51,0.0018627825229165823,0.14277351892152018,0.22681206146173952,1,1
52,0.0036954906450581684,0.22695788937191227,0.20657877032362168,1,1
53,0.003860018151231315,0.19643995048101984,0.2324804873765521,1,1
54,0.003833841224673496,0.27618583010901426,0.20143533672453487,1,0
55,0.003138826148131422,0.30751916208742136,0.2223643135849347,1,0
56,0.0034368320569281878,0.3802526353379223,0.18553514972953922,1,0
57,0.0023640228834586083,0.357115578943606,0.2106786763444403,1,0
58,0.004259172172622396,0.4459126910924284,0.18894397661958842,1,0
59,0.004860117930529026,0.48221619539555455,0.22385465697327658,1,0
60,0.0019582909471526177,0.5536578062459697,0.1845380352340921,1,0
61,0.0026254715263144468,0.5385105742702657,0.22182652230287303,1,0
62,0.003999532351398183,0.60350629016577,0.1826281989261478,1,0
63,0.004411348751560433,0.6433247122786238,0.2175273925594129,1,0
64,0.0035925599142338106,0.7312914123283548,0.19443313747651617,1,0
65,0.003652023531929458,0.7059918608952999,0.22336710919925326,1,0
66,0.003238509638939203,0.7890409639824468,0.19367599580916717,1,0
67,0.0023629235375765816,0.8132246407839226,0.21702675803506657,1,0
68,0.00336225537928684,0.8904403839361733,0.1935519766966586,1,0
69,0.0029417681529552903,0.8616637580026003,0.21844420907259995,1,0
70,0.0031452375521976743,0.9396854381125306,0.19663471431583313,1,0
71,0.0024098028063237846,0.9624480526596325,0.2218075161790821,1,0
72,0.00602962394825717,0.03081159379987608,0.2805804135528858,1,1
73,0.003475303756489985,0.061256259507803355,0.31759417500723286,1,1
74,0.0019248819685206034,0.14109155118034508,0.2724353799748505,1,1
75,0.004025361468430798,0.11548283792544432,0.3065516215304082,1,1
76,0.003413204002480369,0.19475798273984476,0.27810380588966316,1,1
77,0.0016454502198758147,0.22334298259248753,0.3009611952896315,1,1
78,0.003841745101788338,0.3050863722375811,0.28159758677760244,1,0
79,0.0019321720050849344,0.27182010122092437,0.3094277163701014,1,0
80,0.0037473882087066483,0.3546827890937658,0.269911949537108,1,0
81,0.005905374384638796,0.3797434682705714,0.3099898051045314,1,0
