face,area,cx,cy,in_x,in_y
0,0.0024795346061736922,0.05798581264011271,0.021987671066695746,1,1
1,0.005363460690543572,0.02146985568981119,0.04243170275770769,1,1
2,0.0018940204367049352,0.12190902030274416,0.023283407218926976,1,1
3,0.002158444154208604,0.14252479196306814,0.0403123652281383,1,1
4,0.004668997867745413,0.2325931113859442,0.028121237347630057,1,1
5,0.0042342238906026035,0.19525352180341873,0.05134136656158961,1,1
6,0.003159471979744758,0.2862538328621485,0.02711616798046279,1,0
7,0.002663918419661198,0.3070366686993377,0.04913326873878732,1,0
8,0.002367452395519277,0.37816398323613276,0.025688620303243814,1,0
9,0.002698079736077603,0.35389472261247046,0.04338480087506347,1,0
10,0.0026559580729047473,0.42755617652344746,0.03514231185773737,1,0
11,0.0029344354503307926,0.460134007749824,0.05579550322903842,1,0
12,0.006018358042252833,0.5554190961737037,0.034738328238524574,1,0
13,0.002405587038138495,0.5245277502503987,0.06238158700712293,1,0
14,0.004887712078027569,0.6227978720143962,0.02837771558939184,1,0
15,0.003292828105715481,0.6461728679146262,0.06233399978584764,1,0
16,0.0025976707906961278,0.715896117872935,0.027009628407336672,1,0
17,0.0034136651455700722,0.6932360346464379,0.06177857576433454,1,0
18,0.005637954953384508,0.7665315164494393,0.03214439021762194,1,0
19,0.0027260602713527204,0.7937634233380133,0.06445215905557693,1,0
20,0.002714506507337356,0.8888281482986741,0.03632023619817521,1,0
21,0.003347135722338321,0.8515492570327994,0.058361090458995755,1,0
22,0.0013874834116625067,0.9371711847886605,0.02780172869746512,1,0
23,0.0035112599897993064,0.9569660490371333,0.04765182738742557,1,0
24,0.004525783746542441,0.029949807901760828,0.09778793022256989,1,1
25,0.0037506761526640603,0.063796511351025,0.12378011698002699,1,1
26,0.0032837973711484316,0.1350272403954001,0.10593098597235395,1,1
27,0.0032404103527845854,0.1117422152340385,0.13533824641161166,1,1
28,0.006265581227840553,0.18775597023575066,0.11695998730580522,1,1
29,0.004488938562145003,0.22295092449502554,0.15304331028733578,1,1
30,0.0034205927175753586,0.3044961851846836,0.10749912639092478,1,0
31,0.002614239583891085,0.28156871402424377,0.1447854778280904,1,0
32,0.003458788901870861,0.3513542390978164,0.101750658527201,1,0
33,0.0036485050243575735,0.382178547814873,0.1307249846744853,1,0
34,0.004219024547812351,0.4719913101897754,0.10247477844232167,1,0
35,0.003393728960862097,0.445968527056793,0.1284920937901246,1,0
36,0.0036158731479754114,0.53638505269035,0.10906086222040617,1,0
37,0.0034152191256936457,0.5677371723740771,0.1470412533036867,1,0
38,0.0023970213505762937,0.6458317693549597,0.11620725970353889,1,0
39,0.0039436263591379785,0.6229175472151517,0.1478746253589621,1,0
40,0.0023051408161526886,0.6928949360867712,0.11565183568202582,1,0
41,0.0023498407312091715,0.7210019551161668,0.14216652154947346,1,0
42,0.0040172254175158345,0.7874386136378596,0.12234868558647564,1,0
43,0.002496334878897088,0.7656536425521839,0.15132454997296613,1,0
44,0.004791412506236567,0.8452244473326457,0.11625761698989445,1,0
45,0.005139409095235232,0.8784739819628915,0.1497444322398073,1,0
46,0.002866787676784656,0.965446001249083,0.10300805485228764,1,0
47,0.005079109536629598,0.9416217803649811,0.13868562567306067,1,0
48,0.004496930050737846,0.05401052569301032,0.19240785485808712,1,1
49,0.004688936565896094,0.022314043701699014,0.22994973976124386,1,1
50,0.0038277914367242827,0.10195622957602384,0.2039659842896718,1,1
51,0.0033574098554464546,0.1309053730590238,0.2351624644202904,1,1
52,0.003012238985496848,0.21839551855436592,0.1984589231713916,1,1
53,0.00246931526486659,0.18886468261672948,0.22297934075973735,1,1
54,0.0016950356309800405,0.2770133080835842,0.19020109071214622,1,0
55,0.0028828626996823324,0.2951600011005969,0.21254800678504604,1,0
56,0.005389339193725672,0.3920374791732384,0.19189800154872536,1,0
57,0.00466955993031126,0.3564323923127548,0.22255694291150652,1,0
58,0.005227504096453312,0.4558274584151585,0.18966511066436467,1,0
59,0.002949108059046151,0.4839198830457998,0.2178151890087678,1,0
60,0.0030468103544438,0.5676414676957083,0.2026605213750948,1,0
61,0.0035739811543711213,0.5383589895096401,0.21884752398402033,1,0
62,0.0034056173424941807,0.622821842536783,0.2034938934303702,1,0
63,0.0030672030581623344,0.647310163191844,0.2224217881614504,1,0
64,0.0023604968378998373,0.7284969987632252,0.19205361985286448,1,0
65,0.0037961290943710033,0.7019640782490825,0.21613419437192025,1,0
66,0.002508392391994023,0.7731486861992423,0.20121164827635715,1,0
67,0.0022603056351310946,0.8003969353512442,0.2267991542313205,1,0
68,0.002579133832394899,0.8796491311152789,0.2032951896158454,1,0
69,0.0026073370020110484,0.8518628745513596,0.22437174470738638,1,0
70,0.0024780843377509615,0.9427969295173687,0.19223638304909874,1,0
71,0.004853455096627,0.9687713718594234,0.22009288388893958,1,0
72,0.0022977361158290116,0.020090350306126714,0.28752963963491934,1,1
73,0.0026012132143769717,0.05470418996163556,0.3054255278457545,1,1
74,0.004110065356327845,0.13239465441316203,0.2841603225943805,1,1
75,0.0014792658610264294,0.1063628685943596,0.30840161557775386,1,1
76,0.0029243271015167243,0.19035396397086768,0.2719771989338275,1,1
77,0.004418163951472812,0.21055960487630274,0.3029900499259179,1,1
78,0.00315139301840362,0.2932773386019028,0.26956068572937647,1,0
79,0.004762966072499194,0.2658054505526886,0.3027470382369128,1,0
80,0.0051008441282255675,0.35454972981406074,0.279569621855837,1,0
81,0.00217192697486074,0.3843091629409734,0.30442756934716947,1,0
82,0.0032086448537984417,0.47556147341050653,0.27364466579825025,1,0
83,0.002503329175813065,0.4416233950462943,0.3010114763079607,1,0
84,0.003983975724936416,0.5300005798743469,0.2746770007735027,1,0
85,0.003234364303444978,0.5610758625310169,0.3044946636765491,1,0
86,0.0031835846952235018,0.6392552550124126,0.2799038099904138,1,0
87,0.001739063332591361,0.6165597388279536,0.30698058077130547,1,0
88,0.003862455116957381,0.6939091700696512,0.27361621620088367,1,0
89,0.0039314667671259745,0.7232742387618489,0.3012399087416518,1,0
90,0.0037245961629637416,0.7999306983461532,0.28156156488112394,1,0
91,0.00238771442952898,0.7755145973722063,0.30767832598598455,1,0
92,0.004085463369529937,0.8513966375462685,0.27913415535718983,1,0
93,0.003779983688738723,0.8738049950366489,0.30786065600877294,1,0
94,0.002131923611930294,0.9665476784638511,0.277672783762615,1,0
95,0.0048557407260239015,0.9351953370482574,0.29961933866589835,1,0
96,0.00528445934516338,0.06168375827487482,0.3604991303001716,1,1
97,0.005999745663038912,0.023598884926993913,0.3970711476963599,1,1
98,0.0033442213316167376,0.11334243690759886,0.3634752180321709,1,1
99,0.0030285475614728395,0.13771054943443226,0.39304224657203246,1,1
100,0.002897235451840865,0.20662679032087938,0.36446420340722296,1,1
101,0.002497981698960955,0.18475747612347526,0.3872596739383675,1,1
102,0.0032001959680185684,0.2618726359972653,0.3642211917182179,1,0
103,0.00485688075318313,0.3007128432366172,0.38922247404471105,1,0
104,0.004474884808448522,0.3735361437955695,0.3587356738036165,1,0
105,0.0018784441297074817,0.35514502985879454,0.3920653611463136,1,0
106,0.004691074548240921,0.43085037590089037,0.3553195807644078,1,0
107,0.0058499167047395126,0.467728505554915,0.38987825805612947,1,0
108,0.0056854657406031515,0.5563690589681117,0.3595570959683298,1,0
109,0.002979010379704786,0.528233827601254,0.3916649208667156,1,0
110,0.003141607197319827,0.6118529352650482,0.3620430130630862,1,0
111,0.0034194728473358714,0.6292197046086406,0.39512796371406594,1,0
112,0.004910338893944345,0.7167561962984162,0.361921982391296,1,0
113,0.003980921957708216,0.6820623807653519,0.3944600112823993,1,0
114,0.0032245661549309638,0.7689965549087736,0.3683603996356288,1,0
115,0.003226995814248788,0.7974362864325911,0.394976957401904,1,0
116,0.004047318054367591,0.86991008416445,0.37276476132603426,1,0
117,0.0012757209227449468,0.8515253572239402,0.39677157954558706,1,0
118,0.005102694651758316,0.9313004261760586,0.36452344398315956,1,0
119,0.004304586943013117,0.9591817338992801,0.39704479468689985,1,0
120,0.0032159387473821984,0.025060834035260937,0.451821341388775,1,1
121,0.0025880774101946437,0.0648630485127019,0.4702776900014513,1,1
122,0.0029635823397336954,0.14008912734432946,0.44551852172831136,1,1
123,0.0016507850157691337,0.11743835594705594,0.4709798591973145,1,1
124,0.002681596363573924,0.1871360540333725,0.43973594909464647,1,1
125,0.0038045588166280473,0.21645661227048385,0.4689890537166619,1,1
126,0.004208396126282857,0.30018216205366627,0.4412743559169443,1,0
127,0.0026994001648964288,0.2687931988540216,0.4683216487436111,1,0
128,0.0018129078574040261,0.3546143486758435,0.44411724301854677,1,0
129,0.0034747486310977003,0.38234816243017455,0.46608590136876876,1,0
130,0.0038688637928039737,0.470822912736171,0.4444186793471001,1,0
131,0.001950518542096337,0.4432874828997025,0.46515834774829745,1,0
132,0.0021272660390990383,0.5313282347825101,0.4462053421576862,1,0
133,0.00204033614402741,0.5523721728826151,0.466723622219932,1,0
134,0.0022617699759025127,0.6253866170657547,0.44689824970128517,1,0
135,0.0018039314153816771,0.6009285544554097,0.466439404010937,1,0
136,0.0026368758347338752,0.678229293222466,0.44623029726961844,1,0
137,0.0035797777528417066,0.7146542072150552,0.4688109476582358,1,0
138,0.005611111961147821,0.8093809143014897,0.44890906711179435,1,0
139,0.002625963744188011,0.7826722812371972,0.4774111886252396,1,0
140,0.0029168285304490946,0.8634699850928387,0.4507036892554774,1,0
141,0.002701975707955197,0.8899815234208904,0.48530768312647127,1,0
142,0.0023503870076156835,0.9606436830075472,0.4517949883793149,1,0
143,0.0034063776068262693,0.9408891866718675,0.4778844497661214,1,0
144,0.0036096509074025414,0.06154748120033573,0.5134708066782153,1,1
145,0.004103569239520108,0.028346463111942513,0.5477929739167898,1,1
146,0.002380974315664247,0.11412278863468976,0.5141729758740786,1,1
147,0.004696045721078186,0.1420488630071732,0.5486657743136568,1,1
148,0.004616216199233116,0.22807601627738205,0.5295659882222664,1,1
149,0.004138991348424119,0.20403076101548065,0.5602670195088324,1,1
150,0.0031814765350542135,0.2804126028609198,0.5288985832492156,1,0
151,0.004122589877633849,0.3111100390559032,0.5598309205540516,1,0
152,0.006802102900264305,0.3894624588036784,0.5255992190690334,1,0
153,0.0034251272570686477,0.3610371180446861,0.5616101908503143,1,0
154,0.004122480065589882,0.4504017792732063,0.5246716654485621,1,0
155,0.004356296824968384,0.4797857752708196,0.551569003158007,1,0
156,0.003790206982853677,0.5495202250905443,0.5171606191410559,1,0
157,0.0017163812676397054,0.5303248531515842,0.5442793451894524,1,0
158,0.003382549173511815,0.5980766066633391,0.5168764009320609,1,0
159,0.003918969884553368,0.6271510568214405,0.5440613709018981,1,0
160,0.004925633605644686,0.7171156997189989,0.5185556560869452,1,0
161,0.0029511090715930717,0.6853071732741661,0.542701129977817,1,0
162,0.0039992891388120465,0.7851337737411409,0.5271558970539489,1,0
163,0.004136096781891493,0.8160257930055929,0.559039825904763,1,0
164,0.0032624003677823657,0.8979326343970606,0.5420209804117618,1,0
165,0.0025934556920504336,0.8756044822691681,0.5678030369050272,1,0
166,0.003886986082796407,0.9488402976480376,0.5345977470514119,1,0
167,0.003849976169489078,0.975195990372765,0.5612868015158564,1,0
168,0.0028712986258005602,0.031188015962096083,0.6032139910179324,1,1
169,0.004538303518363986,0.06597619034864673,0.6276011390789104,1,1
170,0.002994875397667694,0.14703973944908408,0.6008660209014901,1,1
171,0.003785300941518369,0.120700821374758,0.6250825377614643,1,1
172,0.0024691524368636525,0.20902163745739152,0.6124672660966656,1,1
173,0.0015528201383968807,0.2266853584105313,0.6319360582776209,1,1
174,0.002553097612767946,0.30934644302961395,0.6161949830701413,1,0
175,0.0021261712382028616,0.2722674725258689,0.6354324692328267,1,0
176,0.0025767243718011978,0.35927352201839685,0.617974253366404,1,0
177,0.003726260141336948,0.3851295675116981,0.6443055449026731,1,0
178,0.005777666331122933,0.4833600478099585,0.6159278819664427,1,0
179,0.002889854200399288,0.451406756546654,0.6513728075745475,1,0
180,0.0029037768334861966,0.5338991256907232,0.6086382239978879,1,0
181,0.002753969748168796,0.5551590882651857,0.6376125227687579,1,0
182,0.0043859332122988684,0.635404026009676,0.6002764268147852,1,0
183,0.0030047830329164595,0.608394166487077,0.6291844816642144,1,0
184,0.003506126971810815,0.6935601424624016,0.5989161858907041,1,0
185,0.004016646281304972,0.7211039851538811,0.6386365455743976,1,0
186,0.005428349218657866,0.8158708493807302,0.6171868898776206,1,0
187,0.005419357683932623,0.7807141463629249,0.6491687946013721,1,0
188,0.0034376747760769266,0.8754495386443054,0.6259501008778848,1,0
189,0.001162051433469065,0.8905699795444821,0.6509999639292438,1,0
190,0.0026031410381744283,0.9780375432229187,0.616707818616999,1,0
191,0.0032615011566155157,0.9444741392704753,0.6408506836971787,1,0
192,0.004872267831152522,0.0628964101141354,0.6954881142108138,1,1
193,0.003377082629227055,0.028065129870561725,0.722342695348723,1,1
194,0.0034871258805376777,0.11762104114024667,0.6929695128933676,1,1
195,0.0036168029467814012,0.13658101433636555,0.7170997207008526,1,1
196,0.0030075150670566654,0.22460912433097022,0.6826566375520592,1,1
197,0.004528951980541782,0.1995664584996232,0.7115345700385629,1,1
198,0.0037499412566352596,0.2701912384463078,0.6861530485072649,1,0
199,0.0027102429882732803,0.30090456644586977,0.7156473938127451,1,0
200,0.004856578382486787,0.3815091841404578,0.6950324969826647,1,0
201,0.0029766228469753258,0.34928749614297355,0.7174330369145613,1,0
202,0.0037716242417128645,0.44778637317541387,0.7020997596545392,1,0
203,0.0025051437755250028,0.46786841609628055,0.7276079617604406,1,0
204,0.0037922739214070003,0.5663405470258477,0.693145591376815,1,0
205,0.0039668311218348,0.5332093361089474,0.7251244203199514,1,0
206,0.004176426001336083,0.619575625247739,0.6847175502722713,1,0
207,0.002695378187173543,0.6470229224534934,0.7142952319736198,1,0
208,0.0025532871279150583,0.7270916958911441,0.6979725848346678,1,0
209,0.004084128823078983,0.69998529088282,0.7167379617017519,1,0
210,0.0036435595303576764,0.786701857100188,0.7085048338616423,1,0
211,0.002159636734990496,0.812837995566346,0.7319021708677487,1,0
212,0.0027356636541409685,0.8924064613731405,0.7034398890121402,1,0
213,0.003512496271877761,0.8682654559213168,0.7337692676906391,1,0
214,0.005644944554609187,0.9463106210991338,0.6932906087800751,1,0
215,0.0030393300374440043,0.9798309191945541,0.7203894728987826,1,0
216,0.0023956996059378006,0.03011383108690069,0.7754119406574782,1,1
217,0.0028650528361124947,0.062244044985462856,0.811062927171203,1,1
218,0.005062475733823444,0.13039519348983283,0.7850388846452748,1,1
219,0.0025840731129447543,0.1087341539487025,0.8234142444894239,1,1
220,0.005893159603478497,0.19338063765309046,0.7794737339829849,1,1
221,0.00346022183268283,0.2172166060442912,0.8159283987387577,1,1
222,0.0026466078006104478,0.31453989124204323,0.7669836590318738,1,0
223,0.005298321019196501,0.28261986580233506,0.8028219109686702,1,0
224,0.002734056257196466,0.3629228209391471,0.76876930213369,1,0
225,0.0023488856557584096,0.38830730329861307,0.8050451371201776,1,0
226,0.0030777888751511023,0.4586222713195081,0.7762842482683744,1,0
227,0.0036015485514575975,0.43170302276062333,0.809452421080857,1,0
228,0.004659391945287137,0.5239631913321751,0.7738007068278852,1,0
229,0.005146175526126902,0.5622001100746908,0.8036276761132931,1,0
230,0.0028459843422018313,0.6483860952252493,0.7720566912856528,1,0
231,0.0033386826713883394,0.6260445058451104,0.804284807812849,1,0
