face_id,area,cx,cy,in_x_band,in_y_band
0,0.0022772091992776873,0.054134929321485475,0.028020020554885523,1,1
1,0.003169665584782024,0.037159999828039594,0.060768381176356336,1,1
2,0.0034033141572704026,0.10803521451540221,0.01977927575254192,1,1
3,0.005025906765829894,0.1462518469961774,0.051465499627699085,1,1
4,0.0036007403691086627,0.21715428225853126,0.03141460181478162,1,1
5,0.0025691735930434825,0.19419822617266516,0.05881395252984123,1,1
6,0.0025302039060614437,0.26905082755301796,0.036015587933219066,1,0
7,0.004186323298903583,0.2970086258593409,0.05768684876108798,1,0
8,0.003385898959090564,0.3931450117636772,0.03790238465192585,1,0
9,0.0037743819593042908,0.36574957877960884,0.058037661139585306,1,0
10,0.0027203776445164675,0.45020587967300935,0.043918310172733004,1,0
11,0.0011826166371788748,0.4741763386076903,0.05934828885505611,1,0
12,0.003439728891411954,0.5432045625770692,0.04029481337779383,1,0
13,0.001842655401563904,0.5187659840475559,0.061291651733687356,1,0
14,0.005058930028343031,0.6015093830327188,0.027451465929125268,1,0
15,0.003833285718097308,0.6298981832945425,0.054262717603389854,1,0
16,0.003718163812567955,0.723190737676862,0.015166079183886794,1,0
17,0.005230017790063328,0.6908360017337146,0.048093064637965144,1,0
18,0.0031592803428419757,0.7715485989508414,0.02057180805759473,1,0
19,0.003130955438419405,0.7962408915154033,0.056783265354548584,1,0
20,0.0031505644445977213,0.8719030821559329,0.016423729448720392,1,0
21,0.0040476132880186075,0.8463538996890544,0.051209926125356686,1,0
22,0.0039399124637398055,0.9357160353619017,0.021485181186780222,1,0
23,0.004724348207087093,0.9761544706441507,0.05866801714100983,1,0
24,0.002578276210666725,0.03968888453166362,0.11571600500100272,1,1
25,0.004289519641337258,0.0644045530767584,0.14118512387564164,1,1
26,0.002935364194655804,0.1527771761641818,0.10788590334796484,1,1
27,0.005066628969884611,0.12230128273505551,0.13441715896891734,1,1
28,0.0014269689284722837,0.20072355534066957,0.11523435625010674,1,1
29,0.002238922525397497,0.222723656915245,0.1373842204863175,1,1
30,0.005098952421945446,0.2970499199341426,0.11599818987777684,1,0
31,0.0024673729079018603,0.26813616711652905,0.14387614400117824,1,0
32,0.004977974325609968,0.3657908728544106,0.11634900225627416,1,0
33,0.0028697966609636757,0.39244949193932177,0.1423222317526427,1,0
34,0.003096040962333616,0.47853398145578757,0.10997494290268395,1,0
35,0.0030731403873912352,0.45382670862194935,0.14065347020438881,1,0
36,0.003998989324908706,0.5231236268956531,0.11191830578131519,1,0
37,0.0036132455785850026,0.5602673270544313,0.14826811864454495,1,0
38,0.00348808914318746,0.6267292455802047,0.11686952041630183,1,0
39,0.0022379159242765577,0.6110455669476459,0.14740491996116067,1,0
40,0.0045286756647189225,0.6876670640193768,0.11069986745087708,1,0
41,0.0028900130803695013,0.7187733658121132,0.13344447791961336,1,0
42,0.0025871903456382876,0.8081253176994726,0.1159356091899787,1,0
43,0.003934503321968927,0.7821845909844996,0.13539574781583916,1,0
44,0.003871661157450025,0.8582383258731237,0.1103622699607865,1,0
45,0.004468492233328453,0.8933925908210752,0.1397785949642315,1,0
46,0.004588297803988686,0.9786833553477746,0.1136156409656562,1,0
47,0.005142471971681961,0.9478500025465989,0.14063532669150744,1,0
48,0.003561719450162513,0.06591716792214734,0.20654299701223242,1,1
49,0.0032917979654543345,0.03285467198398783,0.22790022565397092,1,1
50,0.0041562319016121806,0.12381389758044446,0.1997750321055081,1,1
51,0.003307741294199257,0.15292888306583252,0.21918670692676426,1,1
52,0.002121707607302313,0.23157456113331554,0.1837188763403705,1,1
53,0.0029534796898668687,0.2082135516150018,0.20751194254636837,1,1
54,0.002382208332306756,0.27698707133459954,0.19021079985523126,1,0
