face,area,cx,cy,in_x,in_y
0,0.0038421716281861022,0.0606336966423735,0.03685562873977372,1,1
1,0.004629109840714803,0.020904658442352453,0.06305152660919733,1,1
2,0.002504829268952954,0.1199092842707048,0.03445391538742825,1,1
3,0.0036019947440817544,0.14665838657499633,0.05738160233187382,1,1
4,0.0026071020015954773,0.22066635950926528,0.03478291648860196,1,1
5,0.002875759510405124,0.19977602453793122,0.05795745028493249,1,1
6,0.004107278323384856,0.2814507035412806,0.03858701724146917,1,0
7,0.004157540749439331,0.3180422794831705,0.06577898750850152,1,0
8,0.004195697637904326,0.40378303552644096,0.027942309128949672,1,0
9,0.003413094497423869,0.3795527673134726,0.0667380074784112,1,0
10,0.005046351323426292,0.45850327795501994,0.024132641525284715,1,0
11,0.0024786906520702975,0.4798181583106033,0.06227506110205996,1,0
12,0.0021738723648117558,0.5566177755232957,0.03828123052222143,1,0
13,0.004240352801122118,0.5282862986529391,0.06382793281703879,1,0
14,0.0039160431391207584,0.6079873926328404,0.03608530387544177,1,0
15,0.004473274362838474,0.6380538309409578,0.06459143230471365,1,0
16,0.003142255381528755,0.7156433179068715,0.03792935939610387,1,0
17,0.00384619023768201,0.6897354195502791,0.06700363595051528,1,0
18,0.003373757058824956,0.7651336763703102,0.03877998176452399,1,0
19,0.0049695128518585764,0.7953452283921155,0.06729349511270599,1,0
20,0.004693495566213832,0.880596463446186,0.019795344292503625,1,0
21,0.003840581866674453,0.8515355892648206,0.05927541899957789,1,0
22,0.0037442576551998275,0.9382896471176104,0.023547928774006133,1,0
23,0.0032763452838840577,0.9585395407266181,0.06053339377981818,1,0
24,0.00481623377485845,0.026823082827070133,0.11928468858063629,1,1
25,0.0024835932186723047,0.05601762959564786,0.14639697883464356,1,1
26,0.0032132639827430706,0.1450402946053776,0.10896033706577168,1,1
27,0.004112431632520996,0.10775670086964285,0.139340838244757,1,1
28,0.0026420072618550867,0.19815793256831252,0.10953618501883033,1,1
29,0.003061972736293696,0.2206517633652626,0.1360917445881331,1,1
30,0.0035973268019804405,0.30905137968987667,0.11617095930871661,1,0
31,0.0029626517579147693,0.2740632995736028,0.13870908240731755,1,0
32,0.0028191954439071147,0.3705618675201787,0.1171299792786263,1,0
33,0.003126736407462453,0.39217590818355647,0.13882771591606,1,0
34,0.002233272531808268,0.4703541047021604,0.12067130987518908,1,0
35,0.0026540337403806015,0.4464229967969862,0.14302232528530903,1,0
36,0.0038504272047173737,0.518822245044496,0.1222241815901679,1,0
37,0.0027073562678873956,0.5493828292464379,0.14264811481973735,1,0
38,0.0019883053941177693,0.6350888830709646,0.11614584387224504,1,0
39,0.00242484495906614,0.6072515520944325,0.13361035096736007,1,0
40,0.0017142767699685482,0.6867704716802857,0.11855804751804672,1,0
41,0.002736232179144037,0.7214457384006526,0.13666125975358123,1,0
42,0.0039503111366486375,0.7967060672047079,0.1288983593227784,1,0
43,0.0010857557038439901,0.7752618835466767,0.14756233476454247,1,0
44,0.0028658930177659723,0.852896428077413,0.12088028320965039,1,0
45,0.005919433590874654,0.887445897811483,0.14899075791748972,1,0
46,0.0029926908426519553,0.9644579651113356,0.11676655575125715,1,0
