face,area,cx,cy,in_x,in_y
57,0.0028131672642418147,0.35024162596749003,0.23280785676878346,1,0
58,0.0017688405517505442,0.4368077186893761,0.2028638822667106,1,0
59,0.0052998682226919,0.46583541765583814,0.2318072035129601,1,0
60,0.003264679936030801,0.5493363269001902,0.20277036368157472,1,0
61,0.0037350537841727726,0.5308362162908838,0.23054721090454602,1,0
62,0.004049778549525534,0.6170309404963835,0.19777781602905786,1,0
63,0.003101080829065034,0.6484225483655494,0.21844297679479482,1,0
64,0.0018974993060853458,0.7271978990947296,0.20067954985717015,1,0
65,0.0041388862677890345,0.7043521247450402,0.2214954550667816,1,0
66,0.0046458897783216175,0.7820538663371797,0.20203266024775646,1,0
67,0.002933235599742087,0.8164663474200672,0.2214254051516309,1,0
68,0.0030824418426022918,0.8957254875984088,0.19825725863077706,1,0
69,0.0028420307237634213,0.8665934112659976,0.2183913676700311,1,0
70,0.002701457883598689,0.9479340775688733,0.20031411710528194,1,0
71,0.004056424044953188,0.9702866928913724,0.22927684952672425,1,0
72,0.003711886032868312,0.02360943827142692,0.2919987962444666,1,1
73,0.0031989567849565305,0.05387975599576484,0.3119631316079275,1,1
74,0.003542346944350583,0.1333283421686765,0.27084116983248213,1,1
75,0.002685492648442172,0.10876990715347767,0.3014968358715131,1,1
76,0.004256055766749952,0.1922309991704665,0.266761053170904,1,1
77,0.004374299549451427,0.22392812120682404,0.30126418915705644,1,1
78,0.0016952925867102144,0.3028205516453354,0.2707580474903204,1,0
79,0.0037449852003631225,0.28152201333059873,0.298189951269426,1,0
80,0.0023391116024521984,0.35065850200927534,0.27500776019180073,1,0
81,0.0036225942880935024,0.384118119161949,0.3068621326591993,1,0
82,0.0031083130483208774,0.46987031894327935,0.27913058852214917,1,0
83,0.003781182679171992,0.43645568141921,0.30765863914024133,1,0
84,0.0017219028896044797,0.5348711175783251,0.27787059591373514,1,0
85,0.0027772992630887895,0.5558181753778977,0.2941740600504319,1,0
86,0.00283322015359261,0.6497157983076018,0.2718343707933824,1,0
87,0.0032552683156233677,0.6207711376287023,0.2952495213873136,1,0
88,0.0033467596904174345,0.7056453746870929,0.27488684906536925,1,0
89,0.001837382385528431,0.730693765934069,0.30154916566508616,1,0
90,0.003864540678691673,0.8092982687338915,0.2816397939285731,1,0
91,0.0027272779603635337,0.7770884045482905,0.309725270834027,1,0
92,0.003844993308475242,0.8594253325798219,0.2786057564469733,1,0
93,0.003845535250888846,0.8840105411972772,0.31181685753117505,1,0
94,0.0035671080345673974,0.9680741511642905,0.2909268404663418,1,0
95,0.003587765299944394,0.9411746681268357,0.3153093181683553,1,0
96,0.004135335127208615,0.061161089769258714,0.364885030767424,1,1
97,0.003438329968576959,0.029658296146933383,0.3948901781798393,1,1
98,0.003395163806103846,0.1160512409269714,0.35441873503100957,1,1
99,0.002366010253307208,0.13863363021815608,0.38349455610423916,1,1
100,0.0029984187927086445,0.2195176900469761,0.3535530319349789,1,1
101,0.004026324420291278,0.18584452228660445,0.37878138306108705,1,1
102,0.002373113107930114,0.2771115821707508,0.35047879404734844,1,0
103,0.004763722013973587,0.2991536718603085,0.3814086296030021,1,0
104,0.0030882517242792748,0.38802633920715945,0.36176030323788205,1,0
105,0.005271068217699595,0.3553102734293068,0.38826767010524277,1,0
106,0.0024235270488981078,0.44036390146442045,0.3625568097189242,1,0
107,0.004288363165170762,0.4611425954010286,0.3910338471180972,1,0
108,0.003921017367055849,0.554893790162892,0.34365737682865477,1,0
109,0.006522106597865656,0.521310788775858,0.38435900070922324,1,0
110,0.004514284717080385,0.6198467524136966,0.3447328381655364,1,0
111,0.00457853638058933,0.6531532179814593,0.37988046393643987,1,0
112,0.0030762053168239887,0.7207998383071693,0.3577090040513277,1,0
113,0.002608014129335968,0.7001132519490563,0.38960946381644534,1,0
114,0.004447975734467891,0.7671944769213909,0.36588510922026857,1,0
115,0.004498297831326258,0.7983514495568972,0.4009658598438525,1,0
116,0.0031528285240477877,0.884185415256684,0.36447613727027667,1,0
117,0.003387500731766399,0.8585473150891341,0.3944312637151128,1,0
118,0.002957120471271841,0.9413495421862424,0.3679685979074569,1,0
119,0.0024448420231667667,0.96701654932571,0.39355560298131964,1,0
120,0.004286958657064689,0.0365675046948597,0.44152942836324893,1,1
121,0.0034732005053367604,0.0710092329737888,0.4708877814959382,1,1
122,0.0021190313469852933,0.14414984730508054,0.4407989726723871,1,1
123,0.0037205169228792974,0.12450639267049977,0.4710866521442621,1,1
124,0.00377989578034948,0.1913607393735289,0.43608579962923494,1,1
125,0.004958113773270338,0.22882141235880238,0.4718594744331375,1,1
126,0.00203158020735655,0.2943244108446276,0.43794123490436615,1,0
127,0.003693634340625961,0.27606982637997174,0.46801342527872336,1,0
128,0.002368743459078937,0.3504810124136259,0.4448002754066069,1,0
129,0.0039855771707656565,0.38154319271487336,0.4702057941793419,1,0
130,0.0023468893313402218,0.4633473745440848,0.45508858315897865,1,0
131,0.0036128289203341776,0.44091479513087145,0.4785244313999013,1,0
132,0.00425212528634396,0.5235155679189143,0.4484137367501047,1,0
133,0.0036188536773167084,0.5524402090474781,0.4714851907111699,1,0
134,0.0035728400015239475,0.642286373994358,0.4381656984712992,1,0
135,0.00434916650503053,0.6043215481681252,0.4667911505420295,1,0
136,0.002033210016908808,0.689246407961955,0.44789469835130474,1,0
137,0.0036951698656017278,0.7103866413630907,0.4792715464796415,1,0
138,0.004394686400147102,0.7989963520707374,0.4577477072484624,1,0
139,0.0034467037492592633,0.7682930264782538,0.4859442645183329,1,0
140,0.0031196248650563556,0.8591922176029744,0.4512131111197227,1,0
141,0.0038935488588446037,0.8837586563465031,0.4761976161133727,1,0
142,0.0029354139471727907,0.9739257578736362,0.4401948531647292,1,0
143,0.004987660520543882,0.9471870893101476,0.4695474795293526,1,0
144,0.002350783933246671,0.06332520015677694,0.5204474220075163,1,1
145,0.0042468872842315545,0.025463766233491905,0.5495229314246828,1,1
146,0.0023932252305011964,0.11682235985348789,0.5206462926558402,1,1
147,0.0035037455073346525,0.14138632212738692,0.5429892443607751,1,1
148,0.003567994044339328,0.2349296577870468,0.5386600139194736,1,1
149,0.003738958161464767,0.20238949244109158,0.555516970292381,1,1
150,0.0020889625556989684,0.28217807180821614,0.5348139647650594,1,0
151,0.002628233018734292,0.3008998879856417,0.5506769134387762,1,0
152,0.004240542434254727,0.3791193221392304,0.5281002595232969,1,0
153,0.0034949548288646134,0.34852437355075266,0.5486298797986359,1,0
154,0.003719578627789418,0.4384909245552286,0.5364188967438562,1,0
155,0.003700888444443769,0.47084351143134656,0.559069090432426,1,0
156,0.0022541301996379225,0.5506077880522408,0.5277314625788502,1,0
157,0.0025669524121405044,0.5316031543865817,0.5507460505472772,1,0
158,0.0028707366307784846,0.6024891271728879,0.5230374224097097,1,0
159,0.003405628693747492,0.6388035150165634,0.5440642959129639,1,0
160,0.0030348768909408672,0.7120314071715687,0.5287547534299017,1,0
161,0.0021781857465203542,0.6892407357878755,0.5470302308755495,1,0
162,0.0026681331038176078,0.7699377922867319,0.5354274714685932,1,0
163,0.004482734490095798,0.8045179510785451,0.5634600163470774,1,0
164,0.004064373887958882,0.8827552987630017,0.5398940211118021,1,0
165,0.0025575169735706192,0.8620656932188027,0.5711386182665068,1,0
166,0.005205124835380764,0.9461837317266463,0.533243884527782,1,0
167,0.0032600310876846556,0.9695026946457791,0.5623251207130145,1,0
168,0.00407772837114287,0.023116904355109824,0.6071780437542517,1,1
169,0.00382823178680304,0.0602024133659402,0.6285101500336429,1,1
170,0.004088956026820667,0.1344195065429711,0.5986937262435941,1,1
171,0.002965280343563647,0.10907961935661752,0.6267583902352168,1,1
172,0.004352767887443349,0.19542267685667572,0.6112214521751999,1,1
173,0.0025268376634346463,0.2193835585012067,0.64141990029123,1,1
174,0.003203625278773839,0.3018685906459732,0.614261938496767,1,0
175,0.0026496852095965473,0.2745674907671234,0.6454543943119878,1,0
176,0.004309028710967472,0.3494930762110841,0.6122149048566268,1,0
177,0.003179794954396403,0.38471562594717557,0.6395566835118268,1,0
178,0.0037723617043164356,0.47350985123859873,0.6052959480231015,1,0
179,0.0022286544361941633,0.44578486551009444,0.6305171532650707,1,0
180,0.0026989348053170744,0.5342694941938338,0.5969729081379528,1,0
181,0.0049861167627552865,0.5645397061310716,0.6319198398591255,1,0
182,0.003891595694896195,0.6408048105269113,0.5979167277965317,1,0
183,0.0033762930657593297,0.6157560009548145,0.6348513739828775,1,0
184,0.0027206306413012846,0.6912420312982235,0.6008826627591173,1,0
185,0.00421199224435246,0.7140881621310825,0.6377595350712876,1,0
186,0.003944848810313076,0.8125266657880253,0.615422547461833,1,0
187,0.005383128984852233,0.778001966445378,0.6425423523411667,1,0
188,0.002194637468350622,0.870074407928283,0.6231011493812625,1,0
189,0.0010834749614115815,0.8860840767887156,0.6417987441619203,1,0
190,0.0027991393000649425,0.9671558327673969,0.6199802330425834,1,0
191,0.0030642139857912183,0.9391569331644977,0.6408411887927133,1,0
192,0.003518455704034752,0.057818646460501166,0.6890003720272269,1,1
193,0.00257223815193069,0.03301784580293054,0.7241128207934447,1,1
194,0.002973909807556515,0.10669585245117848,0.6872486122288007,1,1
195,0.003417959615917578,0.12754261109088513,0.716488333582363,1,1
196,0.003196580166017337,0.2105860778967115,0.687511741517191,1,1
197,0.003278796622409815,0.1821320677055336,0.7146176787463457,1,1
198,0.0032324978829976945,0.2657700101626282,0.6915462355379488,1,0
199,0.004939053180171314,0.3037210280397002,0.7250928858066198,1,0
200,0.005776575931360411,0.38861446698112473,0.6957277279258682,1,0
201,0.002749049122951968,0.36404183524325556,0.7331250553545599,1,0
202,0.004410024644782588,0.4496837065440437,0.6866881976791123,1,0
203,0.003914000907398367,0.4676197400758119,0.724928650583006,1,0
204,0.0037452283751386608,0.5589594776893488,0.6909482638171841,1,0
205,0.005017193857948868,0.518900313555375,0.7194629902418744,1,0
206,0.0015704528716509638,0.6101757725130917,0.693879797940936,1,0
207,0.006047295277647879,0.6368323135790657,0.7231054168288428,1,0
208,0.0029093055751859866,0.7116675586806944,0.6925942460030514,1,0
209,0.003003543836269914,0.6904291593417128,0.7218776387651337,1,0
210,0.003318798492103256,0.77558136299499,0.6973770632729307,1,0
211,0.004409098859690937,0.8058368344197051,0.7215137743085088,1,0
212,0.002426670940273764,0.8915665309008473,0.6915165297454267,1,0
213,0.003729394873461118,0.8712876341224822,0.7240754508796807,1,0
214,0.005323256023874317,0.9446393872766293,0.6905589743762196,1,0
215,0.004247642634375932,0.9849229952327885,0.7261425736716989,1,0
216,0.0017560918443872756,0.03051459231584352,0.7789021486783674,1,1
217,0.004356754535160331,0.053466636113575966,0.8097901490052662,1,1
218,0.004512983315104862,0.12568392767897116,0.7798112731561045,1,1
219,0.003560167254032835,0.10298841217942628,0.8165720008956593,1,1
220,0.004330056030136209,0.1802733842936196,0.7779406183200875,1,1
221,0.004489965135468257,0.21290065513998754,0.804673429869382,1,1
222,0.005249900509468145,0.30205855455211306,0.7818521703058918,1,0
223,0.0025734759454754683,0.2682807973302311,0.8021442688156699,1,0
224,0.002529033255369749,0.3623793617556685,0.7898843398538319,1,0
225,0.002423619504302292,0.38079111004783944,0.8084762042441249,1,0
226,0.0019832790283073306,0.46711874779139717,0.7848886402909715,1,0
227,0.002653856788995957,0.44302183081393065,0.8026373792060624,1,0
228,0.0029097260261140893,0.5183993212709602,0.7794229799498399,1,0
229,0.004046193395173831,0.5560396694561902,0.8048020947772981,1,0
230,0.0036716530085529804,0.6343915329432044,0.7805857649175346,1,0
231,0.002908325845589088,0.6053161759284865,0.8052539872817767,1,0
232,0.001127466640393544,0.6879883787058514,0.7793579868538255,1,0
233,0.0033651861766943007,0.7041837001454215,0.8002294143116983,1,0
234,0.0049185875170181526,0.8042166181236882,0.7802969251626041,1,0
235,0.005047658823197441,0.7689180687995614,0.8063150343469808,1,0
236,0.004274914911418435,0.8696674178264653,0.7828586017337757,1,0
237,0.0029239404483583607,0.8916979733141653,0.8166251600805584,1,0
238,0.003259043351026665,0.9824197417457015,0.7809319015566215,1,0
239,0.004890694270374634,0.9438877924988773,0.8116737817421792,1,0
240,0.003032834075257918,0.06416542758566389,0.8717732477391804,0,1
241,0.00532386801876911,0.03100392795848178,0.8943914195069153,0,1
242,0.0025365439584421148,0.1136872036515142,0.8785550996295735,0,1
243,0.001712233333101317,0.139453411062565,0.8947335465184882,0,1
244,0.003568531850941352,0.21262930803841765,0.8580601671342573,0,1
245,0.0017966018262777178,0.18307272910355568,0.8842665302134324,0,1
246,0.0026694817593778397,0.26800945022866124,0.8555310060805453,0,0
247,0.004354163532747626,0.29699359089208327,0.8921493285333059,0,0
248,0.003932398114500704,0.38718674429182215,0.8531563418674969,0,0
249,0.004665541957635216,0.3639813794411912,0.8914748984397424,0,0
250,0.0036703163013499266,0.4494174650579134,0.8473175168294343,0,0
251,0.0033445138958415584,0.48370090989314246,0.8794906413603316,0,0
252,0.0036276171776621954,0.565388643634829,0.8633855154161871,0,0
253,0.0037722816403583247,0.5379348233073618,0.8879282640347171,0,0
254,0.002389390668739986,0.6146651501071253,0.8638374079206655,0,0
255,0.0033942363800561525,0.6437474278440697,0.8837770143310886,0,0
256,0.0036227140973213844,0.7105155636026058,0.8603673662736298,0,0
257,0.002165048678582552,0.6943271628852621,0.884103767590422,0,0
258,0.00530950657060497,0.7752499322567457,0.8664529863089122,0,0
259,0.0028718468325231814,0.8144811643775683,0.8911743363175063,0,0
260,0.0016788575193781644,0.8921391673488365,0.8719848808077814,0,0
261,0.002328183686498661,0.8740412946578325,0.8889577816539699,0,0
262,0.0035178002624418185,0.9443289865335486,0.8670335024694021,0,0
263,0.0026987792905205626,0.9726514799509229,0.8897977943784782,0,0
264,0.004206520650813934,0.03048239210072312,0.9490632894782003,0,1
265,0.0015765213863624893,0.05934740543176481,0.9687677791283283,0,1
266,0.0024141087549034578,0.1384985097040841,0.9405353400832217,0,1
267,0.0019915460436743583,0.10843581599689284,0.9666795546121699,0,1
268,0.003022372230882887,0.1821178277450748,0.9300683237781658,0,1
269,0.004844770093487753,0.2043868988975559,0.9682846725247596,0,1
270,0.003470051856071916,0.30031914999538195,0.9426971199307416,0,0
271,0.005666590283441006,0.26404750154957907,0.9705015093037498,0,0
272,0.002757716938563822,0.36730693854448987,0.9420226898371781,0,0
273,0.005187846844067483,0.3899812564326554,0.9707132500341394,0,0
274,0.0038569207067864187,0.48411658390616275,0.9419945899703009,0,0
275,0.005921524209664467,0.4493020921084683,0.9768305822086107,0,0
276,0.004264752721184848,0.538350497320382,0.9504322126446866,0,0
277,0.003414130490171389,0.5662049296518293,0.9785361668376931,0,0
278,0.004257619616521781,0.6491995972260868,0.9432208126401135,0,0
279,0.002809969495237955,0.6205179314931224,0.9759279090412268,0,0
280,0.003705010568723989,0.6997793322672793,0.9435475658994467,0,0
281,0.003232059863894367,0.7285680229966139,0.9715103957216739,0,0
282,0.004532695993323414,0.8064305464333135,0.9429723597097045,0,0
283,0.0015211983424550364,0.7797996043244817,0.9699502408401296,0,0
284,0.004069909228033365,0.8659906767135777,0.9407558050461681,0,0
285,0.0037002760064976962,0.8919569921812359,0.9690764276078402,0,0
286,0.002137681395782918,0.9721299440931643,0.9444696643497631,0,0
287,0.0027390163180104105,0.9516758934524443,0.9669988958485476,0,0
