face_id,area,cx,cy,in_x_band,in_y_band
0,0.0031863056857436836,0.054696789948489886,0.033379389983521246,1,1
1,0.002752290549494933,0.03049955305825229,0.061660212816379706,1,1
2,0.0050300709240809925,0.1138715899986551,0.03337703766805289,1,1
3,0.0036716343523928003,0.14815586689438687,0.06961973972837641,1,1
4,0.0023959686071875082,0.2244045055262794,0.03939751639948547,1,1
5,0.002678686190616345,0.19849521487810987,0.06924154502883872,1,1
6,0.002630274010363897,0.27157319148664966,0.03466899498731476,1,0
7,0.0030386081208508588,0.2985612698474136,0.0531284679559396,1,0
8,0.004199921326007803,0.38531797045726374,0.033472620059013504,1,0
9,0.002911253192013372,0.3608001564991319,0.05759621141950159,1,0
10,0.005606913880907009,0.4479771438415863,0.028187052299506687,1,0
11,0.00196198367341063,0.47481397908401685,0.05202450156685634,1,0
12,0.0036839272399102584,0.5660556804965705,0.024864588965686663,1,0
13,0.004713096354354646,0.5318222547761823,0.04961825690928112,1,0
14,0.0038378642899817676,0.6173527491972041,0.027438215006162947,1,0
15,0.002763055971639892,0.6397428387632638,0.05963817958740503,1,0
16,0.0029458336381793966,0.7277938285586111,0.02550694100286255,1,0
17,0.004948493326443895,0.6952310356841567,0.05383814655010233,1,0
18,0.002186398036556756,0.7783279658599634,0.03305405253168806,1,0
19,0.0017576416616844213,0.806668795848867,0.052175968464637866,1,0
20,0.003690540548623923,0.8838107055478869,0.026110853257231587,1,0
21,0.0017590132993185034,0.8594640218217854,0.049920631728879526,1,0
22,0.0034783000004882836,0.9463101734843763,0.026006557175075606,1,0
23,0.0023437772906959352,0.9750361529463369,0.05528814714976752,1,0
24,0.0036279103484368274,0.029398974420594248,0.10870744052780412,1,1
25,0.0033964468366689867,0.06356202955522537,0.13437593574264947,1,1
26,0.0021463431256656387,0.1405113502117226,0.11368497487403345,1,1
27,0.002128037049034347,0.11619289156038448,0.1313915908614138,1,1
28,0.0014722947376387694,0.19085069819544562,0.11330678017449576,1,1
29,0.003757565811022249,0.22095622758765385,0.1327402906341609,1,1
30,0.005025714632388749,0.30550454946580236,0.10974522118206224,1,0
31,0.0029577368224518383,0.2827127098490771,0.14056328730245574,1,0
32,0.004741767079988974,0.3677434361175207,0.11421296464562421,1,0
33,0.003615635015971758,0.4027683290701944,0.1510048179187913,1,0
34,0.003037813873915601,0.46496392977308937,0.11244661315357625,1,0
35,0.0019212151447882183,0.4486341735252006,0.14952460851988184,1,0
36,0.005680970548501702,0.5219722054652548,0.11004036849600107,1,0
37,0.00366711501412641,0.5517501670298511,0.1445634065957853,1,0
38,0.002200520369348026,0.6389269079208016,0.11566577268244059,1,0
39,0.003484145837834948,0.6120813541989505,0.14274251414457703,1,0
40,0.0040565499502516755,0.6944151048416947,0.10986573964513763,1,0
41,0.004538123081019223,0.7325695724489164,0.1331196979224197,1,0
42,0.0038688442349486,0.8152466784943476,0.1006276843298815,1,0
43,0.0031570661369027006,0.7924975232382113,0.1330909322214534,1,0
44,0.004212644661817945,0.8680419044672659,0.09837234759412317,1,0
45,0.004629681120847125,0.8995000736191571,0.13530750569603686,1,0
46,0.003049876594667286,0.9739355743086788,0.10233537486119193,1,0
47,0.0037773014124925387,0.9523210802725077,0.1337987214600617,1,0
48,0.005030361756168412,0.057374606165909704,0.19231967903322641,1,1
49,0.0026405759178732666,0.024022957727769273,0.218701511029044,1,1
50,0.00308539124153775,0.11000546817106882,0.18933533415199075,1,1
51,0.005904232975332931,0.13833227262161454,0.22093855481194724,1,1
52,0.005050887206120969,0.227268564791839,0.19052658918943366,1,1
53,0.003533069238307665,0.20117138119883837,0.22040291537710544,1,1
54,0.004070647239845279,0.28902504705326226,0.19834958585772852,1,0
55,0.001787863903178764,0.30664560332963425,0.22576508095262363,1,0
56,0.003697588043789909,0.402772104015583,0.2046258550298341,1,0
57,0.004019535337744363,0.36257592772255604,0.2260675629719556,1,0
58,0.001832770604573936,0.4486379484705893,0.2031456456309246,1,0
59,0.004343686832812454,0.4751332189967823,0.23310725523831297,1,0
